geometry,n_configurations,baseline,scenario,icc,beta,method,planned_repetitions,estimated_repetitions,estimability_rate,positive_support_count_a05,positive_support_rate_a05,positive_support_wilson_low_a05,positive_support_wilson_high_a05,positive_support_count_a001,positive_support_rate_a001,positive_support_wilson_low_a001,positive_support_wilson_high_a001
text_like,96,B1_design,independent_null,0.8,0.0,observable_oracle,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B1_design,independent_null,0.8,0.0,learned_raw_d2,250,250,1.0,17,0.068,0.04288591857836033,0.10618925218570377,2,0.008,0.0021966371203094217,0.02869452958320804
text_like,96,B1_design,independent_null,0.8,0.0,learned_rank_d2,250,250,1.0,14,0.056,0.03364764921901088,0.0917907207329439,3,0.012,0.0040893198805342975,0.0346807804270196
text_like,96,B1_design,interaction_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,interaction_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,interaction_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,11,0.044,0.02474379816749356,0.07705777097235189,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,interaction_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,16,0.064,0.039774745277095874,0.10142149188293179,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,interaction_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,interaction_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,interaction_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,interaction_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,16,0.064,0.039774745277095874,0.10142149188293179,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,nonlinear_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,nonlinear_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,12,0.048,0.02766820153069461,0.08201230121318728,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,nonlinear_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,15,0.06,0.036694410839108495,0.09662289271688271,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,nonlinear_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,15,0.06,0.036694410839108495,0.09662289271688271,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,nonlinear_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,nonlinear_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,3,0.012,0.0040893198805342975,0.0346807804270196,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,nonlinear_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,nonlinear_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B1_design,shared_signal,0.3,0.25,latent_ceiling,250,250,1.0,210,0.84,0.7894631614651632,0.8802461948779344,74,0.296,0.24284603162900242,0.3553283545651389
text_like,96,B1_design,shared_signal,0.3,0.25,observable_oracle,250,250,1.0,133,0.532,0.4701311851522348,0.5929002836800568,13,0.052,0.030637655164191247,0.08692178118372709
text_like,96,B1_design,shared_signal,0.3,0.25,learned_raw_d2,250,250,1.0,136,0.544,0.48206040323620214,0.6046078664081989,24,0.096,0.06536188077872192,0.1388658252135973
text_like,96,B1_design,shared_signal,0.3,0.25,learned_rank_d2,250,250,1.0,127,0.508,0.4463779498739719,0.569379917334101,21,0.084,0.05559603876664466,0.12499486641356522
text_like,96,B1_design,shared_signal,0.3,0.5,latent_ceiling,250,250,1.0,249,0.996,0.9776942144345839,0.9992935524659348,241,0.964,0.9330095775982306,0.9809467204699966
text_like,96,B1_design,shared_signal,0.3,0.5,observable_oracle,250,250,1.0,233,0.932,0.8938107478142963,0.9571140814216397,133,0.532,0.4701311851522348,0.5929002836800568
text_like,96,B1_design,shared_signal,0.3,0.5,learned_raw_d2,250,250,1.0,230,0.92,0.8796703567961583,0.9476176716276683,129,0.516,0.45428015272974154,0.5772355816864043
text_like,96,B1_design,shared_signal,0.3,0.5,learned_rank_d2,250,250,1.0,223,0.892,0.8474274415961268,0.9247080515994447,122,0.488,0.42669031031533017,0.5496728888725603
text_like,96,B1_design,shared_signal,0.8,0.25,latent_ceiling,250,250,1.0,218,0.872,0.824887758249811,0.9078530669255781,79,0.316,0.26152437100054704,0.3760446832137765
text_like,96,B1_design,shared_signal,0.8,0.25,observable_oracle,250,250,1.0,202,0.808,0.7546619985365359,0.8520158889742702,57,0.228,0.18034129807610466,0.2838912168494172
text_like,96,B1_design,shared_signal,0.8,0.25,learned_raw_d2,250,250,1.0,204,0.816,0.7633112722157498,0.859124482503129,68,0.272,0.22060022692686898,0.33030055764305366
text_like,96,B1_design,shared_signal,0.8,0.25,learned_rank_d2,250,250,1.0,198,0.792,0.7374559719572936,0.8377061811373668,62,0.248,0.19855156651487427,0.3050756164308297
text_like,96,B1_design,shared_signal,0.8,0.5,latent_ceiling,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,242,0.968,0.9381375971659135,0.9836976345063503
text_like,96,B1_design,shared_signal,0.8,0.5,observable_oracle,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,235,0.94,0.9033771072831172,0.9633055891608915
text_like,96,B1_design,shared_signal,0.8,0.5,learned_raw_d2,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,235,0.94,0.9033771072831172,0.9633055891608915
text_like,96,B1_design,shared_signal,0.8,0.5,learned_rank_d2,250,250,1.0,249,0.996,0.9776942144345839,0.9992935524659348,229,0.916,0.8750051335864347,0.9444039612333553
text_like,96,B2_training_state,additive_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,additive_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,additive_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,additive_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,17,0.068,0.04288591857836033,0.10618925218570377,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B2_training_state,additive_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,additive_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,additive_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,16,0.064,0.039774745277095874,0.10142149188293179,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,additive_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,15,0.06,0.036694410839108495,0.09662289271688271,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,11,0.044,0.02474379816749356,0.07705777097235189,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,12,0.048,0.02766820153069461,0.08201230121318728,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B2_training_state,independent_null,0.3,0.0,latent_ceiling,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,independent_null,0.3,0.0,observable_oracle,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,independent_null,0.3,0.0,learned_raw_d2,250,250,1.0,15,0.06,0.036694410839108495,0.09662289271688271,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,independent_null,0.3,0.0,learned_rank_d2,250,250,1.0,13,0.052,0.030637655164191247,0.08692178118372709,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B2_training_state,independent_null,0.8,0.0,latent_ceiling,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,independent_null,0.8,0.0,observable_oracle,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,independent_null,0.8,0.0,learned_raw_d2,250,250,1.0,20,0.08,0.052382328372331775,0.12032964320384165,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B2_training_state,independent_null,0.8,0.0,learned_rank_d2,250,250,1.0,21,0.084,0.05559603876664466,0.12499486641356522,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B2_training_state,interaction_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,interaction_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,interaction_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,13,0.052,0.030637655164191247,0.08692178118372709,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,interaction_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,13,0.052,0.030637655164191247,0.08692178118372709,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,interaction_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,2,0.008,0.0021966371203094217,0.02869452958320804,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,interaction_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,interaction_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,17,0.068,0.04288591857836033,0.10618925218570377,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,interaction_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,14,0.056,0.03364764921901088,0.0917907207329439,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,nonlinear_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,nonlinear_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,nonlinear_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,14,0.056,0.03364764921901088,0.0917907207329439,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B2_training_state,nonlinear_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,13,0.052,0.030637655164191247,0.08692178118372709,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B2_training_state,nonlinear_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,3,0.012,0.0040893198805342975,0.0346807804270196,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,nonlinear_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,2,0.008,0.0021966371203094217,0.02869452958320804,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,nonlinear_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,nonlinear_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,13,0.052,0.030637655164191247,0.08692178118372709,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B2_training_state,shared_signal,0.3,0.25,latent_ceiling,250,250,1.0,224,0.896,0.8519796592920389,0.928034767507569,93,0.372,0.3144464487445396,0.4334276759262941
text_like,96,B2_training_state,shared_signal,0.3,0.25,observable_oracle,250,250,1.0,143,0.572,0.5100329758142415,0.6317878290584145,17,0.068,0.04288591857836033,0.10618925218570377
text_like,96,B2_training_state,shared_signal,0.3,0.25,learned_raw_d2,250,250,1.0,127,0.508,0.4463779498739719,0.569379917334101,26,0.104,0.07196523249243102,0.14802034070796105
text_like,96,B2_training_state,shared_signal,0.3,0.25,learned_rank_d2,250,250,1.0,124,0.496,0.4345537335304875,0.557567332865476,21,0.084,0.05559603876664466,0.12499486641356522
text_like,96,B2_training_state,shared_signal,0.3,0.5,latent_ceiling,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,243,0.972,0.9433422238771394,0.9863719413991607
text_like,96,B2_training_state,shared_signal,0.3,0.5,observable_oracle,250,250,1.0,235,0.94,0.9033771072831172,0.9633055891608915,143,0.572,0.5100329758142415,0.6317878290584145
text_like,96,B2_training_state,shared_signal,0.3,0.5,learned_raw_d2,250,250,1.0,232,0.928,0.8890714648901645,0.953974430741735,138,0.552,0.4900328126787554,0.6123933241737185
text_like,96,B2_training_state,shared_signal,0.3,0.5,learned_rank_d2,250,250,1.0,229,0.916,0.8750051335864347,0.9444039612333553,136,0.544,0.48206040323620214,0.6046078664081989
text_like,96,B2_training_state,shared_signal,0.8,0.25,latent_ceiling,250,250,1.0,222,0.888,0.8428908673839414,0.9213656922075936,91,0.364,0.3068326674814388,0.425283589981322
text_like,96,B2_training_state,shared_signal,0.8,0.25,observable_oracle,250,250,1.0,213,0.852,0.8026659811384634,0.8906801760167434,65,0.26,0.20955021872073462,0.3177137650370787
text_like,96,B2_training_state,shared_signal,0.8,0.25,learned_raw_d2,250,250,1.0,199,0.796,0.7417463408228052,0.8412947458758916,75,0.3,0.2465717791163956,0.3594815406817822
text_like,96,B2_training_state,shared_signal,0.8,0.25,learned_rank_d2,250,250,1.0,196,0.784,0.7288965817807946,0.8305077041057929,63,0.252,0.2022119351253892,0.3092941814243512
text_like,96,B2_training_state,shared_signal,0.8,0.5,latent_ceiling,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,246,0.984,0.9595901906588808,0.9937607754295288
text_like,96,B2_training_state,shared_signal,0.8,0.5,observable_oracle,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,243,0.972,0.9433422238771394,0.9863719413991607
text_like,96,B2_training_state,shared_signal,0.8,0.5,learned_raw_d2,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,235,0.94,0.9033771072831172,0.9633055891608915
text_like,96,B2_training_state,shared_signal,0.8,0.5,learned_rank_d2,250,250,1.0,249,0.996,0.9776942144345839,0.9992935524659348,227,0.908,0.8657382427250239,0.9379129848866933
text_like,96,B3_validation,additive_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,additive_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,9,0.036,0.019053279530003277,0.06699042240176928,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,additive_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,15,0.06,0.036694410839108495,0.09662289271688271,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,additive_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,21,0.084,0.05559603876664466,0.12499486641356522,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,additive_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,additive_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,additive_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,13,0.052,0.030637655164191247,0.08692178118372709,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,additive_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,19,0.076,0.04919164066173632,0.11564139731040066,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,heteroskedastic_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B3_validation,heteroskedastic_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,heteroskedastic_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,16,0.064,0.039774745277095874,0.10142149188293179,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B3_validation,heteroskedastic_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,18,0.072,0.04602556925826497,0.11092853510983557,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B3_validation,heteroskedastic_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,heteroskedastic_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,heteroskedastic_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,11,0.044,0.02474379816749356,0.07705777097235189,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B3_validation,heteroskedastic_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,11,0.044,0.02474379816749356,0.07705777097235189,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B3_validation,independent_null,0.3,0.0,latent_ceiling,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,independent_null,0.3,0.0,observable_oracle,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,independent_null,0.3,0.0,learned_raw_d2,250,250,1.0,14,0.056,0.03364764921901088,0.0917907207329439,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,independent_null,0.3,0.0,learned_rank_d2,250,250,1.0,17,0.068,0.04288591857836033,0.10618925218570377,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,independent_null,0.8,0.0,latent_ceiling,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,independent_null,0.8,0.0,observable_oracle,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,independent_null,0.8,0.0,learned_raw_d2,250,250,1.0,18,0.072,0.04602556925826497,0.11092853510983557,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,independent_null,0.8,0.0,learned_rank_d2,250,250,1.0,19,0.076,0.04919164066173632,0.11564139731040066,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,interaction_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,6,0.024,0.01104477730613677,0.051362123813526464,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B3_validation,interaction_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,interaction_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,18,0.072,0.04602556925826497,0.11092853510983557,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B3_validation,interaction_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,13,0.052,0.030637655164191247,0.08692178118372709,2,0.008,0.0021966371203094217,0.02869452958320804
text_like,96,B3_validation,interaction_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,1,0.004,0.0007064475340650966,0.02230578556541592,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,interaction_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,1,0.004,0.0007064475340650966,0.02230578556541592,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,interaction_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,12,0.048,0.02766820153069461,0.08201230121318728,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,interaction_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,20,0.08,0.052382328372331775,0.12032964320384165,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,nonlinear_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,7,0.028,0.013628058600839217,0.05665777612286046,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,nonlinear_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,9,0.036,0.019053279530003277,0.06699042240176928,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,nonlinear_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,17,0.068,0.04288591857836033,0.10618925218570377,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B3_validation,nonlinear_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,15,0.06,0.036694410839108495,0.09662289271688271,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B3_validation,nonlinear_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,nonlinear_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,0,0.0,8.673617379884035e-19,0.015133299495444574
text_like,96,B3_validation,nonlinear_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,12,0.048,0.02766820153069461,0.08201230121318728,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B3_validation,nonlinear_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,11,0.044,0.02474379816749356,0.07705777097235189,1,0.004,0.0007064475340650966,0.02230578556541592
text_like,96,B3_validation,shared_signal,0.3,0.25,latent_ceiling,250,250,1.0,227,0.908,0.8657382427250239,0.9379129848866933,101,0.404,0.34507095342004057,0.46583464008308473
text_like,96,B3_validation,shared_signal,0.3,0.25,observable_oracle,250,250,1.0,151,0.604,0.5422420845485156,0.6626101891564318,29,0.116,0.08199160692455615,0.16163076708794527
text_like,96,B3_validation,shared_signal,0.3,0.25,learned_raw_d2,250,250,1.0,122,0.488,0.42669031031533017,0.5496728888725603,31,0.124,0.08874849146643424,0.17063174975414006
text_like,96,B3_validation,shared_signal,0.3,0.25,learned_rank_d2,250,250,1.0,118,0.472,0.4110100538102362,0.5338374109615085,27,0.108,0.07529194840055528,0.15257255840387324
text_like,96,B3_validation,shared_signal,0.3,0.5,latent_ceiling,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,245,0.98,0.9540443568684314,0.9914276756159417
text_like,96,B3_validation,shared_signal,0.3,0.5,observable_oracle,250,250,1.0,242,0.968,0.9381375971659135,0.9836976345063503,147,0.588,0.5261050290746588,0.6472315102141429
text_like,96,B3_validation,shared_signal,0.3,0.5,learned_raw_d2,250,250,1.0,228,0.912,0.8703615171695354,0.9411686440462184,131,0.524,0.46219788800433054,0.5850757136198882
text_like,96,B3_validation,shared_signal,0.3,0.5,learned_rank_d2,250,250,1.0,226,0.904,0.8611341747864028,0.934638119221278,120,0.48,0.4188424092318671,0.5417629227479506
text_like,96,B3_validation,shared_signal,0.8,0.25,latent_ceiling,250,250,1.0,230,0.92,0.8796703567961583,0.9476176716276683,92,0.368,0.3106374013678842,0.42935778969891303
text_like,96,B3_validation,shared_signal,0.8,0.25,observable_oracle,250,250,1.0,217,0.868,0.8204199080951821,0.9044419834761707,75,0.3,0.2465717791163956,0.3594815406817822
text_like,96,B3_validation,shared_signal,0.8,0.25,learned_raw_d2,250,250,1.0,204,0.816,0.7633112722157498,0.859124482503129,77,0.308,0.25403826197731444,0.36777292502893616
text_like,96,B3_validation,shared_signal,0.8,0.25,learned_rank_d2,250,250,1.0,194,0.776,0.7203647189638117,0.8232816997147029,72,0.288,0.23540981157275126,0.34700670741331713
text_like,96,B3_validation,shared_signal,0.8,0.5,latent_ceiling,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,246,0.984,0.9595901906588808,0.9937607754295288
text_like,96,B3_validation,shared_signal,0.8,0.5,observable_oracle,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,245,0.98,0.9540443568684314,0.9914276756159417
text_like,96,B3_validation,shared_signal,0.8,0.5,learned_raw_d2,250,250,1.0,249,0.996,0.9776942144345839,0.9992935524659348,239,0.956,0.9229422290276481,0.9752562018325064
