sample_size,repetition,scenario,expected_increment,nuisance_model,residual_p,delta_mse,refit_delta_mse_ci_low,joint_supported,predictive_supported
100,14,heteroskedastic_null,False,polynomial_ridge_interactions,0.155,-0.0001281652988637345,-0.0011328015732202457,False,False
100,14,clustered_null,False,polynomial_ridge,0.845,-0.018882279137741015,-0.1459508626024987,False,False
100,14,clustered_null,False,polynomial_ridge_interactions,0.735,-0.009469558658242345,-0.07242314242639918,False,False
100,14,genuine_increment,True,polynomial_ridge,0.005,0.0394671876204101,0.026121869764003262,True,True
100,14,genuine_increment,True,polynomial_ridge_interactions,0.005,0.036238445074291116,0.024315994229195195,True,True
100,15,null_metric,False,polynomial_ridge,0.97,-0.0030068223054439125,-0.0060597436159374385,False,False
100,15,null_metric,False,polynomial_ridge_interactions,0.945,-0.0010731206930377282,-0.0022498055451786662,False,False
100,15,nonlinear_proxy,False,polynomial_ridge,0.08,0.0003970627449794489,-0.001627118402629049,False,False
100,15,nonlinear_proxy,False,polynomial_ridge_interactions,0.465,-0.000109895421689459,-0.0005319827566395908,False,False
100,15,heteroskedastic_null,False,polynomial_ridge,0.34,-0.0011446925511110553,-0.002248079238618904,False,False
100,15,heteroskedastic_null,False,polynomial_ridge_interactions,0.425,-0.0003813840865367242,-0.0011029400933411702,False,False
100,15,clustered_null,False,polynomial_ridge,0.015,-0.0037498942960932924,-0.07090251845359714,False,False
100,15,clustered_null,False,polynomial_ridge_interactions,0.01,0.005296022492161108,-0.024761074116536615,False,False
100,15,genuine_increment,True,polynomial_ridge,0.005,0.05714970850467254,0.04030287172131954,True,True
100,15,genuine_increment,True,polynomial_ridge_interactions,0.005,0.06002673201706055,0.03990791751613924,True,True
100,16,null_metric,False,polynomial_ridge,0.83,-0.0007984317241157557,-0.00378841673052953,False,False
100,16,null_metric,False,polynomial_ridge_interactions,0.39,-0.0004759808151784846,-0.0016449719771104787,False,False
100,16,nonlinear_proxy,False,polynomial_ridge,0.55,-0.0005021477145751253,-0.001397202179599727,False,False
100,16,nonlinear_proxy,False,polynomial_ridge_interactions,0.74,-9.206221355678203e-05,-0.00041762700110183385,False,False
100,16,heteroskedastic_null,False,polynomial_ridge,0.94,-0.0004125312538766565,-0.0016387346082711828,False,False
100,16,heteroskedastic_null,False,polynomial_ridge_interactions,0.87,-0.0006050495531637317,-0.0011599711483744066,False,False
100,16,clustered_null,False,polynomial_ridge,0.035,-0.006034781885174825,-0.027673433185980846,False,False
100,16,clustered_null,False,polynomial_ridge_interactions,0.01,-0.0020004750497761292,-0.02471856887004964,False,False
100,16,genuine_increment,True,polynomial_ridge,0.005,0.03631648458587365,0.02609833137742619,True,True
100,16,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04185408747111409,0.02510678206029937,True,True
100,17,null_metric,False,polynomial_ridge,0.42,0.00028248707403379786,-0.0013734719518164761,False,False
100,17,null_metric,False,polynomial_ridge_interactions,0.56,4.4613828486594204e-05,-0.00141653924197666,False,False
100,17,nonlinear_proxy,False,polynomial_ridge,0.495,0.00024448742190385543,-0.002272776410418009,False,False
100,17,nonlinear_proxy,False,polynomial_ridge_interactions,0.675,-3.602402947644901e-05,-0.0012482170753413404,False,False
100,17,heteroskedastic_null,False,polynomial_ridge,0.16,-0.0018369692072808148,-0.0034332098862119554,False,False
100,17,heteroskedastic_null,False,polynomial_ridge_interactions,0.48,-0.0006042796620930602,-0.0012247754405613942,False,False
100,17,clustered_null,False,polynomial_ridge,0.5,-0.031920838661161896,-0.08478507981540215,False,False
100,17,clustered_null,False,polynomial_ridge_interactions,0.93,-0.014621143185168044,-0.11242508893036006,False,False
100,17,genuine_increment,True,polynomial_ridge,0.005,0.04110382038481175,0.024923251908515083,True,True
100,17,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04432198051989692,0.0240063943744594,True,True
100,18,null_metric,False,polynomial_ridge,0.23,-0.0030197030334606287,-0.005829572559260201,False,False
100,18,null_metric,False,polynomial_ridge_interactions,0.27,-0.0003853058090358026,-0.0026300371394529145,False,False
100,18,nonlinear_proxy,False,polynomial_ridge,0.345,-0.0003975706717248319,-0.002414442080561446,False,False
100,18,nonlinear_proxy,False,polynomial_ridge_interactions,0.19,-0.00014244314929612225,-0.0007106312923165006,False,False
100,18,heteroskedastic_null,False,polynomial_ridge,0.275,-0.0006771444738001633,-0.0019452431113765427,False,False
100,18,heteroskedastic_null,False,polynomial_ridge_interactions,0.65,-0.00011262706407940727,-0.0010733851341569246,False,False
100,18,clustered_null,False,polynomial_ridge,0.705,-0.009221005665754248,-0.0301120273921308,False,False
100,18,clustered_null,False,polynomial_ridge_interactions,0.615,-0.003713499708538126,-0.03789882621577492,False,False
100,18,genuine_increment,True,polynomial_ridge,0.01,0.03252700184837425,0.020882363590483823,True,True
100,18,genuine_increment,True,polynomial_ridge_interactions,0.005,0.032641471493365035,0.021106636512541046,True,True
100,19,null_metric,False,polynomial_ridge,0.76,-0.0012156441373547648,-0.002689119791952215,False,False
100,19,null_metric,False,polynomial_ridge_interactions,0.705,0.00036884363675267207,-0.0008707188532171667,False,False
100,19,nonlinear_proxy,False,polynomial_ridge,0.005,-0.0004704996559746523,-0.002680618786599255,False,False
100,19,nonlinear_proxy,False,polynomial_ridge_interactions,0.025,-0.000614529022702006,-0.0013621497910553569,False,False
100,19,heteroskedastic_null,False,polynomial_ridge,0.255,-0.0012351475352582325,-0.0028722869453464803,False,False
100,19,heteroskedastic_null,False,polynomial_ridge_interactions,0.09,-0.00016974379212055836,-0.0014313384267235403,False,False
100,19,clustered_null,False,polynomial_ridge,0.49,-0.007945846778194286,-0.0890069727442632,False,False
100,19,clustered_null,False,polynomial_ridge_interactions,0.15,-0.012324079393754114,-0.12047585809228288,False,False
100,19,genuine_increment,True,polynomial_ridge,0.005,0.025907220974327478,0.01531918178035583,True,True
100,19,genuine_increment,True,polynomial_ridge_interactions,0.005,0.028330012672662976,0.01681491284031072,True,True
100,20,null_metric,False,polynomial_ridge,0.775,-0.002119611383544495,-0.0040521552406362705,False,False
100,20,null_metric,False,polynomial_ridge_interactions,0.125,-0.0004860157047897884,-0.00455335962799859,False,False
100,20,nonlinear_proxy,False,polynomial_ridge,0.67,-0.00048003600639478453,-0.0012484392501686396,False,False
100,20,nonlinear_proxy,False,polynomial_ridge_interactions,0.57,2.4610388373623622e-05,-0.0003471229096358596,False,False
100,20,heteroskedastic_null,False,polynomial_ridge,0.14,-0.0009716016337286536,-0.0020061290518923833,False,False
100,20,heteroskedastic_null,False,polynomial_ridge_interactions,0.025,-0.00022969282762101955,-0.0007880020780686474,False,False
100,20,clustered_null,False,polynomial_ridge,0.05,-0.07045522470337533,-0.09352929264633496,False,False
100,20,clustered_null,False,polynomial_ridge_interactions,0.505,-0.003489384696698822,-0.0526058382042925,False,False
100,20,genuine_increment,True,polynomial_ridge,0.005,0.041944495609611845,0.03205271977233923,True,True
100,20,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04314984730708718,0.02906517458167466,True,True
100,21,null_metric,False,polynomial_ridge,0.11,-0.0027500857454197114,-0.006491002317358929,False,False
100,21,null_metric,False,polynomial_ridge_interactions,0.445,-0.0004122031943591953,-0.0022079708766619918,False,False
100,21,nonlinear_proxy,False,polynomial_ridge,0.215,-0.0007207843843044948,-0.0014485181420952004,False,False
100,21,nonlinear_proxy,False,polynomial_ridge_interactions,0.555,-0.0001356634390023738,-0.000822683719961563,False,False
100,21,heteroskedastic_null,False,polynomial_ridge,0.775,-0.0007334871789637099,-0.0015642809738040454,False,False
100,21,heteroskedastic_null,False,polynomial_ridge_interactions,0.815,-0.0006027245252907647,-0.0012864585613830393,False,False
100,21,clustered_null,False,polynomial_ridge,0.175,0.0014328968563456432,-0.0799485261395397,False,False
100,21,clustered_null,False,polynomial_ridge_interactions,0.78,-0.003052471037925615,-0.11721325152423931,False,False
100,21,genuine_increment,True,polynomial_ridge,0.005,0.043449222486686034,0.030158562510364827,True,True
100,21,genuine_increment,True,polynomial_ridge_interactions,0.005,0.043238447500177066,0.027028764919329453,True,True
100,22,null_metric,False,polynomial_ridge,0.11,-0.003840504700672733,-0.00443032264892529,False,False
100,22,null_metric,False,polynomial_ridge_interactions,0.545,-5.780975731914384e-05,-0.0013936345514055923,False,False
100,22,nonlinear_proxy,False,polynomial_ridge,0.06,-0.00033624236230994815,-0.0006549412705008528,False,False
100,22,nonlinear_proxy,False,polynomial_ridge_interactions,0.095,-0.00011889329626301945,-0.000320910015356267,False,False
100,22,heteroskedastic_null,False,polynomial_ridge,0.36,-0.0005015447086307457,-0.003082574198576023,False,False
100,22,heteroskedastic_null,False,polynomial_ridge_interactions,0.96,-0.0004780347097729752,-0.0014025855730232229,False,False
100,22,clustered_null,False,polynomial_ridge,0.395,-0.0065695027777230575,-0.0991125638899465,False,False
100,22,clustered_null,False,polynomial_ridge_interactions,0.67,-0.05748937480509534,-0.19890760533587495,False,False
100,22,genuine_increment,True,polynomial_ridge,0.005,0.041824572238711576,0.029481020847597014,True,True
100,22,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04654634817323723,0.02816396670814648,True,True
100,23,null_metric,False,polynomial_ridge,0.35,-0.005158357082620697,-0.006491567457237265,False,False
100,23,null_metric,False,polynomial_ridge_interactions,0.455,-0.0016679639541703102,-0.0026266365632059705,False,False
100,23,nonlinear_proxy,False,polynomial_ridge,0.485,-0.0014599083199717967,-0.0017356496160754998,False,False
100,23,nonlinear_proxy,False,polynomial_ridge_interactions,0.39,-0.0002925378185068949,-0.0007105431054899199,False,False
100,23,heteroskedastic_null,False,polynomial_ridge,0.96,-0.0015284144445971374,-0.0020097160883803897,False,False
100,23,heteroskedastic_null,False,polynomial_ridge_interactions,0.89,-8.523495922931924e-05,-0.0005713652972753442,False,False
100,23,clustered_null,False,polynomial_ridge,0.59,0.0017450856687950544,-0.04493649997917487,False,False
100,23,clustered_null,False,polynomial_ridge_interactions,1.0,-0.0004692071356859305,-0.04231731755475741,False,False
100,23,genuine_increment,True,polynomial_ridge,0.005,0.04722434674765146,0.034835852268242144,True,True
100,23,genuine_increment,True,polynomial_ridge_interactions,0.005,0.05168132669030736,0.03469095526701683,True,True
100,24,null_metric,False,polynomial_ridge,0.145,-0.0022999710727272943,-0.005303800444020975,False,False
100,24,null_metric,False,polynomial_ridge_interactions,0.015,-0.0011191223112614612,-0.0014571813847154866,False,False
100,24,nonlinear_proxy,False,polynomial_ridge,0.015,-0.00027536085867711953,-0.0008598330293980974,False,False
100,24,nonlinear_proxy,False,polynomial_ridge_interactions,0.17,0.00032891088077340296,-0.00027506227888174345,False,False
100,24,heteroskedastic_null,False,polynomial_ridge,0.645,-0.0005003187622714504,-0.0019715031206959275,False,False
100,24,heteroskedastic_null,False,polynomial_ridge_interactions,0.97,-0.00010440241209429529,-0.0007188430715150263,False,False
100,24,clustered_null,False,polynomial_ridge,0.38,-0.008179901629434265,-0.027138452618393226,False,False
100,24,clustered_null,False,polynomial_ridge_interactions,0.03,0.00765761362314327,-0.02964268021207756,False,False
100,24,genuine_increment,True,polynomial_ridge,0.005,0.03752637473595432,0.027024940925375714,True,True
100,24,genuine_increment,True,polynomial_ridge_interactions,0.005,0.039420100148143886,0.02653546438648609,True,True
150,0,null_metric,False,polynomial_ridge,0.785,-0.0015445641378664388,-0.0018321411560934474,False,False
150,0,null_metric,False,polynomial_ridge_interactions,0.82,-9.954019295661462e-05,-0.0013826018651185157,False,False
150,0,nonlinear_proxy,False,polynomial_ridge,0.67,-0.000701186007299839,-0.0006004103739252141,False,False
150,0,nonlinear_proxy,False,polynomial_ridge_interactions,0.535,-0.0002495779011923325,-0.0005049618982184877,False,False
150,0,heteroskedastic_null,False,polynomial_ridge,0.635,-0.0002558457328336542,-0.0011657177973557892,False,False
150,0,heteroskedastic_null,False,polynomial_ridge_interactions,0.74,-0.0002181736432975371,-0.0004145662379475905,False,False
150,0,clustered_null,False,polynomial_ridge,0.045,-0.002909125630223986,-0.009268670440116668,False,False
150,0,clustered_null,False,polynomial_ridge_interactions,0.02,-0.004400703413108817,-0.011500485411362187,False,False
