scope,case,case_name,expected_signal,expected_direction,n,polynomial_degree,nuisance_model,repetition,seed,raw_r,raw_p,partial_r,partial_p,crossfit_residual_r,crossfit_residual_p,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_residual_reject,positive_delta_mse,delta_ci_positive,joint_increment_decision,sign_correct
task2,1,real_design_proxy,False,0,54,6,polynomial_ridge_interactions,81,28071304,0.8935772822565274,1.0022193890052979e-19,0.38547658620418956,0.005700746807040985,0.28522965504097575,0.01,-0.0046044226303239635,-0.013768207810023447,0.003538834122202529,-0.19223909848714532,True,False,False,False,True
task2,2,injected_increment,True,1,54,6,polynomial_ridge_interactions,81,28071304,0.501810558414332,0.00011071834183881866,0.7948109840410327,5.520925729298715e-12,0.7828092243186582,0.005,0.028880360381285556,0.014592680059275559,0.04753255127715268,0.5069111922126066,True,True,True,True,True
task2,3,task_specialist,True,-1,54,6,polynomial_ridge_interactions,81,28071304,-0.7893653516295024,1.3236757924973267e-12,-0.8971244913223752,1.185523949514066e-18,-0.8495902420430721,0.005,0.0514046504422944,0.030606504084788808,0.07677173908952697,0.6623298534113395,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,6,polynomial_ridge_interactions,81,36071320,0.08706545866796231,0.3702606463060095,0.0934962471130375,0.3381265640818307,0.08081695843845416,0.41,0.057405296625704,0.04253060469805128,0.07467624705343932,0.6643602714687319,False,True,True,False,True
task1,0,real_structure_null,False,0,96,6,polynomial_ridge_interactions,82,27081308,0.03909386869234943,0.7053064596880206,0.13092954361243908,0.218679539096695,0.1305480195333695,0.23,-0.0009793965471410274,-0.002510409610687217,0.00038391926211384374,-0.11858606954769599,False,False,False,False,True
task1,1,real_design_proxy,False,0,96,6,polynomial_ridge_interactions,82,27081308,0.858776451437873,4.764927730849661e-29,0.11207716243979517,0.2929314888279118,0.0868421052631579,0.375,-0.002147452425516873,-0.006558884163496363,0.0018223580485988609,-0.06902699188008242,False,False,False,False,True
task1,2,injected_increment,True,1,96,6,polynomial_ridge_interactions,82,27081308,0.4469750406945198,4.989376412497953e-06,0.7931809579783692,1.1796043088875522e-20,0.8052224633749321,0.005,0.02487049074777904,0.013830249545120044,0.03610400298300715,0.4690090364482927,True,True,True,True,True
task1,3,task_specialist,True,1,96,6,polynomial_ridge_interactions,82,27081308,0.839392295170917,1.2563014285251978e-26,0.914677839117488,2.2140732218407684e-36,0.9108383071079762,0.005,0.09028409780585309,0.06397768568090462,0.11727466848394387,0.8192012059285977,True,True,True,True,True
task2,0,real_structure_null,False,0,54,6,polynomial_ridge_interactions,82,28081311,0.1643224699828473,0.23508736053792906,0.033143678318875124,0.8192604741781501,0.07916904898036972,0.625,-0.0018684468007637177,-0.0040939721925076136,0.00012397613874734318,-0.268297610794467,False,False,False,False,True
task2,1,real_design_proxy,False,0,54,6,polynomial_ridge_interactions,82,28081311,0.9087478559176672,2.2259177111047092e-21,0.28907023119319186,0.04174737411416595,0.28187535734705543,0.035,-0.0009588558766693601,-0.00588764277181727,0.0041122874738745065,-0.0489112874745363,True,False,False,False,True
task2,2,injected_increment,True,1,54,6,polynomial_ridge_interactions,82,28081311,0.46628549647417566,0.00037982164782774546,0.7782630834533679,2.9004079699373203e-11,0.782351820087669,0.005,0.03685030245562544,0.01955406848638001,0.05654428484469832,0.6019568614348615,True,True,True,True,True
task2,3,task_specialist,True,-1,54,6,polynomial_ridge_interactions,82,28081311,-0.7562035448827901,3.793468755612449e-11,-0.9361767655540422,1.961800239829185e-23,-0.933676386506575,0.005,0.06426073788297958,0.041207091041096516,0.09067771192188454,0.8083023559159851,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,6,polynomial_ridge_interactions,82,36081327,0.01614793220726514,0.8682574301036525,0.01629253867863663,0.8677139980828161,0.010261149591745348,0.925,0.050674559606666,0.03419964377467345,0.06806552051599346,0.6011518172297811,False,True,True,False,True
task1,0,real_structure_null,False,0,96,6,polynomial_ridge_interactions,83,27091315,0.061557243624525235,0.5513088327379457,-0.05241035940112055,0.623712561547731,0.05997015735214324,0.51,0.0004815393340448174,-0.0016555894522095314,0.0025787985273171303,0.04746398934094441,False,True,False,False,True
task1,1,real_design_proxy,False,0,96,6,polynomial_ridge_interactions,83,27091315,0.9145686380900705,9.896308577017597e-39,0.3495048743001117,0.0007341573863703879,0.43640803038524145,0.005,0.005760594074342828,0.0017198992742308882,0.010993819375049375,0.24429477009458417,True,True,True,True,True
task1,2,injected_increment,True,1,96,6,polynomial_ridge_interactions,83,27091315,0.5947504069451981,1.6653042226540027e-10,0.7917170005260705,1.5548532855818808e-20,0.858654367878459,0.005,0.05047198449678801,0.032099784281128634,0.06772136349955284,0.6902750616570137,True,True,True,True,True
task1,3,task_specialist,True,1,96,6,polynomial_ridge_interactions,83,27091315,0.855480195333695,1.301373971147654e-28,0.9025523434121571,5.870209345129964e-34,0.8995252306022788,0.005,0.0775356730828347,0.054183534082569686,0.10194772512993605,0.7997113950401006,True,True,True,True,True
task2,0,real_structure_null,False,0,54,6,polynomial_ridge_interactions,83,28091318,0.23643987040213452,0.0851934589687762,0.16074270243083544,0.2647885452949835,0.16508481036782924,0.225,-0.0036701178431894806,-0.00615661297571319,-0.0012655721026148443,-0.41306265244815316,False,False,False,False,True
task2,1,real_design_proxy,False,0,54,6,polynomial_ridge_interactions,83,28091318,0.9250619401562796,1.6298960514892956e-23,0.46327057072977956,0.0007040770091056579,0.3898989898989899,0.015,0.003479810759701059,-0.000429877998296205,0.008046952768615098,0.18638051390872526,True,True,False,False,True
task2,2,injected_increment,True,1,54,6,polynomial_ridge_interactions,83,28091318,0.5331427482370877,3.31569367424299e-05,0.7843416124250611,1.6037528178132274e-11,0.7080236325519343,0.005,0.01901617617727199,0.005885746341253695,0.03298296667008956,0.4053198782058484,True,True,True,True,True
task2,3,task_specialist,True,-1,54,6,polynomial_ridge_interactions,83,28091318,-0.8360968172288926,3.603732744500358e-15,-0.9134529235034183,2.261247160041566e-20,-0.8986849628359062,0.005,0.07608172425118809,0.04467939483932417,0.11072149676352978,0.7441985331474511,True,True,True,True,True
