reliability_tier,quantile,source_metric,icc,baseline,beta,repetition,csv,refit_bootstrap,permutations,degree,simulation_seed,analysis_seed,nuisance_model,status,delta_mse,residual_p,refit_delta_mse_ci_low,refit_delta_mse_ci_high,predictive_supported,joint_supported
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,45,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,94762964,765262964,polynomial_ridge_interactions,estimated,0.005290073910448546,0.01,-0.004522622601108506,0.013720964075989354,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,46,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,94862967,766262967,polynomial_ridge,estimated,0.001105599072108965,0.01,-6.353757727616163e-05,0.0035662254829976927,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,46,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,94862967,766262967,polynomial_ridge_interactions,estimated,0.0017088961418030499,0.01,-0.001606924970830156,0.006462504353698833,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,47,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,94962970,767262970,polynomial_ridge,estimated,0.0026511445392503087,0.01,-3.5218438179737754e-05,0.00595954717859269,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,47,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,94962970,767262970,polynomial_ridge_interactions,estimated,0.0035323200410393696,0.01,-0.007836445818167958,0.013731963026302333,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,48,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95062973,768262973,polynomial_ridge,estimated,0.003163763695404001,0.01,0.0004681417091797514,0.006843002822568595,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,48,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95062973,768262973,polynomial_ridge_interactions,estimated,0.005014577187640967,0.01,-0.003614212587100015,0.016481604477470525,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,49,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95162976,769262976,polynomial_ridge,estimated,0.0017248720968554212,0.01,-9.865500581894694e-05,0.004636093982666594,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,49,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95162976,769262976,polynomial_ridge_interactions,estimated,0.0019018114405213553,0.01,-0.007461172933604487,0.0049458011983220754,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,50,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95262979,770262979,polynomial_ridge,estimated,0.002429579342541774,0.01,0.000436189516887341,0.005952640016951771,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,50,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95262979,770262979,polynomial_ridge_interactions,estimated,0.0022911217007786627,0.01,-0.006670723723305833,0.009651313519348774,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,51,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95362982,771262982,polynomial_ridge,estimated,0.0012375853228105485,0.01,1.9565684921475672e-05,0.005978199553497693,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,51,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95362982,771262982,polynomial_ridge_interactions,estimated,0.002037538722767184,0.01,-0.007437162933134285,0.011001846919864654,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,52,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95462985,772262985,polynomial_ridge,estimated,0.001517889197133338,0.01,7.892263318420357e-05,0.003302076750285649,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,52,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95462985,772262985,polynomial_ridge_interactions,estimated,0.0014443322102602263,0.01,-0.007378796116363054,0.00507305473051134,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,53,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95562988,773262988,polynomial_ridge,estimated,0.0021589840031643577,0.01,0.000177157185146122,0.005312514264707467,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,53,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95562988,773262988,polynomial_ridge_interactions,estimated,0.002883520647703426,0.01,-0.005182919007604528,0.010668626542175923,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,54,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95662991,774262991,polynomial_ridge,estimated,0.0027528177382194945,0.01,0.0005088486841275723,0.0068729381626799115,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,54,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95662991,774262991,polynomial_ridge_interactions,estimated,0.005925523949701677,0.01,-0.00805985771843534,0.025264243064993086,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,55,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95762994,775262994,polynomial_ridge,estimated,0.0023687917613640815,0.01,0.00038765550137693085,0.006381507772249215,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,55,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95762994,775262994,polynomial_ridge_interactions,estimated,0.0029625575759509326,0.01,-0.005116868223040807,0.017256654226978873,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,56,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95862997,776262997,polynomial_ridge,estimated,0.004712008177506777,0.01,0.0005425690324854888,0.008479830035500537,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,56,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95862997,776262997,polynomial_ridge_interactions,estimated,0.008776014099450035,0.01,-0.005485966692211824,0.017841739446410244,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,57,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95963000,777263000,polynomial_ridge,estimated,0.003862177236058013,0.01,0.0007325821426599916,0.006664279393874589,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,57,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,95963000,777263000,polynomial_ridge_interactions,estimated,0.004652932756942979,0.01,-0.006079295293959261,0.0164971659021425,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,58,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96063003,778263003,polynomial_ridge,estimated,0.0023006815061417593,0.01,0.00011726583230070332,0.004939455723396157,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,58,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96063003,778263003,polynomial_ridge_interactions,estimated,0.0031490739844004197,0.01,-0.0012114468280645574,0.007638660141714118,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,59,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96163006,779263006,polynomial_ridge,estimated,0.003385968255667003,0.01,0.0006194956671623678,0.006581457255118491,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,59,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96163006,779263006,polynomial_ridge_interactions,estimated,0.00464273611620851,0.01,-0.00237739911624504,0.015339220865542824,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,60,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96263009,780263009,polynomial_ridge,estimated,0.0023869297492308946,0.01,0.00010187981524341233,0.004746111792306577,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,60,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96263009,780263009,polynomial_ridge_interactions,estimated,0.0019800829943726773,0.01,-0.006996104861620422,0.01714624685708547,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,61,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96363012,781263012,polynomial_ridge,estimated,0.0016171332072353326,0.01,0.0002522175128000514,0.005014073583604173,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,61,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96363012,781263012,polynomial_ridge_interactions,estimated,0.0012755857921490088,0.01,-0.006269199262600547,0.009426925248990244,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,62,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96463015,782263015,polynomial_ridge,estimated,0.0018813582617410367,0.01,0.000286531499224931,0.006401119246987192,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,62,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96463015,782263015,polynomial_ridge_interactions,estimated,0.0036153112978691113,0.01,-0.003675653679789603,0.014591638919100518,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,63,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96563018,783263018,polynomial_ridge,estimated,0.0035144555270470714,0.01,0.0009538635781485,0.00861011802480544,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,63,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96563018,783263018,polynomial_ridge_interactions,estimated,0.004787361810927664,0.01,-0.0050777123199829514,0.02055404229532714,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,64,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96663021,784263021,polynomial_ridge,estimated,0.0023354845437698543,0.01,0.00037899963690600123,0.0052978106161369306,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,64,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96663021,784263021,polynomial_ridge_interactions,estimated,0.002049498121183505,0.01,-0.00546703179914156,0.008908133453128476,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,65,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96763024,785263024,polynomial_ridge,estimated,0.0039305744489143545,0.01,0.0013814992378264157,0.006901388868545768,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,65,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96763024,785263024,polynomial_ridge_interactions,estimated,0.0066012359353596305,0.01,-0.003121078673862327,0.016136077850480983,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,66,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96863027,786263027,polynomial_ridge,estimated,0.0024643604844617854,0.01,-0.00014930532353696016,0.006696561326799725,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,66,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96863027,786263027,polynomial_ridge_interactions,estimated,0.001747617287564735,0.01,-0.013521001951905453,0.007190992282946208,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,67,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96963030,787263030,polynomial_ridge,estimated,0.0012913063203234426,0.01,6.907387031128442e-05,0.003158229573426399,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,67,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,96963030,787263030,polynomial_ridge_interactions,estimated,0.0025335996502739836,0.01,-0.004114679691185376,0.012065681129707023,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,68,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97063033,788263033,polynomial_ridge,estimated,0.003671928012606048,0.01,0.0003712719373976412,0.006210569189769757,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,68,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97063033,788263033,polynomial_ridge_interactions,estimated,0.005751501407730445,0.01,-0.003036162824518283,0.015637164923380506,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,69,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97163036,789263036,polynomial_ridge,estimated,0.0025266091608756635,0.01,0.0005916280215204838,0.00543177469534183,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,69,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97163036,789263036,polynomial_ridge_interactions,estimated,0.0056303996391618375,0.01,-0.005880880510951961,0.0144801851819361,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,70,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97263039,790263039,polynomial_ridge,estimated,0.0035658074904707485,0.01,0.0002390351940815073,0.0057919053778266675,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,70,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97263039,790263039,polynomial_ridge_interactions,estimated,0.0037162736769778175,0.01,-0.007263612353231742,0.010987782792486913,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,71,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97363042,791263042,polynomial_ridge,estimated,0.0035094245282806923,0.01,0.00037834030941459183,0.007439949124147074,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,71,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97363042,791263042,polynomial_ridge_interactions,estimated,0.006402905820514696,0.01,-0.004870701075836229,0.018237848447184225,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,72,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97463045,792263045,polynomial_ridge,estimated,0.0011855474396752995,0.01,-0.00017297152675906926,0.003508119233048825,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,72,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97463045,792263045,polynomial_ridge_interactions,estimated,-0.00010185073218815571,0.01,-0.021293656145171872,0.005379700973180275,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,73,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97563048,793263048,polynomial_ridge,estimated,0.0017249242839891968,0.01,-4.1133646491304366e-05,0.0039325498066182804,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,73,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97563048,793263048,polynomial_ridge_interactions,estimated,0.00204437018185307,0.01,-0.002647217758121912,0.008565888856560577,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,74,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97663051,794263051,polynomial_ridge,estimated,0.0017424672814194348,0.01,-0.0002036373899677615,0.0046969014487233335,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,74,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97663051,794263051,polynomial_ridge_interactions,estimated,0.002263629496351262,0.01,-0.009962487229002424,0.007932893375078975,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,75,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97763054,795263054,polynomial_ridge,estimated,0.0039439381839817735,0.01,0.001073153063273196,0.008496503153173171,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,75,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97763054,795263054,polynomial_ridge_interactions,estimated,0.007437031387165775,0.01,-0.0047101175488772256,0.021581498836489896,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,76,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97863057,796263057,polynomial_ridge,estimated,0.0030521913637713365,0.01,-8.601273722087509e-05,0.00414041426499776,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,76,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97863057,796263057,polynomial_ridge_interactions,estimated,0.0035095862203828668,0.01,-0.008020761196319379,0.0092563012041629,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,77,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97963060,797263060,polynomial_ridge,estimated,0.0028235619853197607,0.01,0.000512305769169953,0.00601494661347768,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,77,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,97963060,797263060,polynomial_ridge_interactions,estimated,0.007966348888273408,0.01,-0.007145902117626588,0.013066098031639122,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,78,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98063063,798263063,polynomial_ridge,estimated,0.0016559674896975997,0.01,1.3372487091283798e-05,0.0037965849290932355,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,78,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98063063,798263063,polynomial_ridge_interactions,estimated,0.002116220190197894,0.01,-0.009037700943379436,0.00568644947273899,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,79,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98163066,799263066,polynomial_ridge,estimated,0.0016478487724210624,0.01,0.000299135422456353,0.0034599913685259744,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,79,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98163066,799263066,polynomial_ridge_interactions,estimated,0.0032914617238902345,0.01,-0.004039925381563808,0.00787362301181773,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,80,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98263069,800263069,polynomial_ridge,estimated,0.005192237992493303,0.01,0.0005459335953123475,0.007987429671139842,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,80,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98263069,800263069,polynomial_ridge_interactions,estimated,0.010132047371538125,0.01,-0.009294102632450504,0.020965121463642163,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,81,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98363072,801263072,polynomial_ridge,estimated,0.004892527632394093,0.01,0.000972988477217577,0.008441407525951475,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,81,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98363072,801263072,polynomial_ridge_interactions,estimated,0.0035687361690553013,0.01,-0.0052117021351344795,0.02002832138016351,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,82,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98463075,802263075,polynomial_ridge,estimated,0.0016122729071919857,0.01,4.931599731676489e-06,0.00684468348257207,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,82,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98463075,802263075,polynomial_ridge_interactions,estimated,0.006591013481402889,0.01,-0.00552257712759577,0.007189804107167055,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,83,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98563078,803263078,polynomial_ridge,estimated,0.0057674296902502,0.01,0.00046218638272265555,0.009337734458792801,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,83,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98563078,803263078,polynomial_ridge_interactions,estimated,0.007838084236065364,0.01,-0.006329257809417474,0.02144116050270964,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,84,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98663081,804263081,polynomial_ridge,estimated,0.0012326746880883537,0.01,-9.525250638969624e-05,0.002477333369337343,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,84,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98663081,804263081,polynomial_ridge_interactions,estimated,0.0024123042422561775,0.01,-0.007349734090808953,0.005737023350487537,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,85,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98763084,805263084,polynomial_ridge,estimated,0.0005010754493451936,0.01,-0.0003637858620043672,0.0024652667899277515,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,85,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98763084,805263084,polynomial_ridge_interactions,estimated,0.001522612897833021,0.01,-0.0070302453674566815,0.0054832994654252535,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,86,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98863087,806263087,polynomial_ridge,estimated,0.0032808044187444306,0.01,0.0007521950420075273,0.006596955207503136,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,86,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98863087,806263087,polynomial_ridge_interactions,estimated,0.0036448143362831265,0.01,-0.0037411117229742548,0.01052803126034797,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,87,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98963090,807263090,polynomial_ridge,estimated,0.002005964548620615,0.01,0.00026064153064092057,0.004141321326901496,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,87,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,98963090,807263090,polynomial_ridge_interactions,estimated,0.0041424214313085725,0.01,-0.00508118738714634,0.011896828522894528,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.2,88,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,99063093,808263093,polynomial_ridge,estimated,0.0010681091859950933,0.01,7.138982445369e-05,0.0030175614932537965,True,True
