shard,sample_size,repetition,scenario,expected_increment,nuisance_model,residual_p,delta_mse,refit_delta_mse_ci_low,joint_supported,predictive_supported
inference_shard_00,100,22,clustered_null,False,polynomial_ridge,0.005,0.0065175957051842,-0.0291450148463808,False,False
inference_shard_00,100,22,clustered_null,False,polynomial_ridge_interactions,0.055,-0.0082994150566125,-0.0213840505300562,False,False
inference_shard_00,100,22,genuine_increment,True,polynomial_ridge,0.005,0.0432413292293738,0.0281455737929201,True,True
inference_shard_00,100,22,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0448820113273478,0.0279587432964707,True,True
inference_shard_00,100,23,null_metric,False,polynomial_ridge,0.245,0.0005658648663069,-0.0037690712224502,False,False
inference_shard_00,100,23,null_metric,False,polynomial_ridge_interactions,0.39,-0.0013711135631701,-0.0017881254104047,False,False
inference_shard_00,100,23,nonlinear_proxy,False,polynomial_ridge,0.615,-0.0009061724984788,-0.0023559699004646,False,False
inference_shard_00,100,23,nonlinear_proxy,False,polynomial_ridge_interactions,0.815,-0.0004532989972263,-0.002037068351255,False,False
inference_shard_00,100,23,heteroskedastic_null,False,polynomial_ridge,0.77,-0.0009153088913238,-0.0018995398375018,False,False
inference_shard_00,100,23,heteroskedastic_null,False,polynomial_ridge_interactions,1.0,-0.0002062436128153,-0.0015792116000512,False,False
inference_shard_00,100,23,clustered_null,False,polynomial_ridge,0.285,-0.0184431955847876,-0.1865521065605008,False,False
inference_shard_00,100,23,clustered_null,False,polynomial_ridge_interactions,0.15,-0.0176855979911847,-0.0806331008614661,False,False
inference_shard_00,100,23,genuine_increment,True,polynomial_ridge,0.005,0.0404933779356268,0.0269660491946595,True,True
inference_shard_00,100,23,genuine_increment,True,polynomial_ridge_interactions,0.005,0.039128567172689,0.0286305221521197,True,True
inference_shard_00,100,24,null_metric,False,polynomial_ridge,0.245,-0.0027831071235141,-0.0071601764399705,False,False
inference_shard_00,100,24,null_metric,False,polynomial_ridge_interactions,0.775,-0.0017862690981575,-0.0022445097631519,False,False
inference_shard_00,100,24,nonlinear_proxy,False,polynomial_ridge,0.335,-0.0011227773731102,-0.0015542164309434,False,False
inference_shard_00,100,24,nonlinear_proxy,False,polynomial_ridge_interactions,0.445,-0.00069401378839,-0.0009876890220997,False,False
inference_shard_00,100,24,heteroskedastic_null,False,polynomial_ridge,0.81,-3.515514576462979e-05,-0.0013928700429983,False,False
inference_shard_00,100,24,heteroskedastic_null,False,polynomial_ridge_interactions,0.825,-5.829740939642357e-05,-0.0009489468999036,False,False
inference_shard_00,100,24,clustered_null,False,polynomial_ridge,0.01,0.0026917867201943,-0.0516034747712675,False,False
inference_shard_00,100,24,clustered_null,False,polynomial_ridge_interactions,0.21,-0.0013746600528359,-0.0557065124278375,False,False
inference_shard_00,100,24,genuine_increment,True,polynomial_ridge,0.005,0.0493457885707591,0.0335924595760892,True,True
inference_shard_00,100,24,genuine_increment,True,polynomial_ridge_interactions,0.01,0.0472326136669128,0.0306070806260315,True,True
inference_shard_00,150,0,null_metric,False,polynomial_ridge,0.09,-0.0005761514484485,-0.0026663651620344,False,False
inference_shard_00,150,0,null_metric,False,polynomial_ridge_interactions,0.27,-0.000545969514721,-0.0012401854819549,False,False
inference_shard_00,150,0,nonlinear_proxy,False,polynomial_ridge,0.23,-0.0001576311872807,-0.0005617532875968,False,False
inference_shard_00,150,0,nonlinear_proxy,False,polynomial_ridge_interactions,0.41,0.0001608275533773,-0.0001689408546104,False,False
inference_shard_00,150,0,heteroskedastic_null,False,polynomial_ridge,0.805,-0.0003126635463468,-0.0014325592844717,False,False
inference_shard_00,150,0,heteroskedastic_null,False,polynomial_ridge_interactions,0.9,-0.000341910424335,-0.0009855929698281,False,False
inference_shard_00,150,0,clustered_null,False,polynomial_ridge,0.265,-0.0067597872831446,-0.0637428901413663,False,False
inference_shard_00,150,0,clustered_null,False,polynomial_ridge_interactions,0.09,-0.0034033406369838,-0.0395798235157453,False,False
inference_shard_00,150,0,genuine_increment,True,polynomial_ridge,0.005,0.0417939796756717,0.0296729944123663,True,True
inference_shard_00,150,0,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0386446860326487,0.0275580451804373,True,True
inference_shard_00,150,1,null_metric,False,polynomial_ridge,0.61,-0.0009985193473458,-0.002096398020701,False,False
inference_shard_00,150,1,null_metric,False,polynomial_ridge_interactions,0.25,-0.0005684611258465,-0.0015981454121312,False,False
inference_shard_00,150,1,nonlinear_proxy,False,polynomial_ridge,0.345,6.66257449189649e-05,-0.0004691379195057,False,False
inference_shard_00,150,1,nonlinear_proxy,False,polynomial_ridge_interactions,0.505,-5.509233683797035e-05,-0.0003789842518395,False,False
inference_shard_00,150,1,heteroskedastic_null,False,polynomial_ridge,0.11,-0.0010099815269164,-0.0016825672688731,False,False
inference_shard_00,150,1,heteroskedastic_null,False,polynomial_ridge_interactions,0.12,-0.0002739858985622,-0.0007411785535132,False,False
inference_shard_00,150,1,clustered_null,False,polynomial_ridge,0.205,-0.0013932303555861,-0.0172972814302804,False,False
inference_shard_00,150,1,clustered_null,False,polynomial_ridge_interactions,0.74,-0.0028312324827206,-0.012560887194944,False,False
inference_shard_00,150,1,genuine_increment,True,polynomial_ridge,0.005,0.0399038273841159,0.0306621682848814,True,True
inference_shard_00,150,1,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0407912205601703,0.0296702198111928,True,True
inference_shard_00,150,2,null_metric,False,polynomial_ridge,0.82,-0.0011684077600234,-0.0027388523034395,False,False
inference_shard_00,150,2,null_metric,False,polynomial_ridge_interactions,0.455,-9.421871497101995e-05,-0.0008708284843041,False,False
inference_shard_00,150,2,nonlinear_proxy,False,polynomial_ridge,0.92,-3.131931434056934e-05,-0.000745417126662,False,False
inference_shard_00,150,2,nonlinear_proxy,False,polynomial_ridge_interactions,0.67,0.0005733971276202,-0.0004089258925394,False,False
inference_shard_00,150,2,heteroskedastic_null,False,polynomial_ridge,0.06,-8.748443066474224e-05,-0.000785757656558,False,False
inference_shard_00,150,2,heteroskedastic_null,False,polynomial_ridge_interactions,0.095,-3.12073427657239e-05,-0.0005131661812122,False,False
inference_shard_00,150,2,clustered_null,False,polynomial_ridge,0.75,0.0056522468568033,-0.0226145318797766,False,False
inference_shard_00,150,2,clustered_null,False,polynomial_ridge_interactions,0.55,-0.0036553884607486,-0.0439748222885548,False,False
inference_shard_00,150,2,genuine_increment,True,polynomial_ridge,0.005,0.0407051472198649,0.0270677663994934,True,True
inference_shard_00,150,2,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0387056867527833,0.0264711230805253,True,True
inference_shard_00,150,3,null_metric,False,polynomial_ridge,0.715,-0.001057542352966,-0.0024866521711927,False,False
inference_shard_00,150,3,null_metric,False,polynomial_ridge_interactions,0.275,-0.0004905868497027,-0.0011011508575596,False,False
inference_shard_00,150,3,nonlinear_proxy,False,polynomial_ridge,0.995,-0.0004859840826854,-0.0011129207634855,False,False
inference_shard_00,150,3,nonlinear_proxy,False,polynomial_ridge_interactions,0.8,-0.0004279808210833,-0.0008895035998755,False,False
inference_shard_00,150,3,heteroskedastic_null,False,polynomial_ridge,0.46,-0.0003656960296585,-0.0010273392623522,False,False
inference_shard_00,150,3,heteroskedastic_null,False,polynomial_ridge_interactions,0.565,2.036568487022092e-05,-0.0006020009509454,False,False
inference_shard_00,150,3,clustered_null,False,polynomial_ridge,0.9,-0.0083472426275924,-0.0267857127110328,False,False
inference_shard_00,150,3,clustered_null,False,polynomial_ridge_interactions,0.635,-0.0016609523481008,-0.014134408031536,False,False
inference_shard_00,150,3,genuine_increment,True,polynomial_ridge,0.005,0.0430066412696244,0.0326621759755526,True,True
inference_shard_00,150,3,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0445070802745626,0.031867361287411,True,True
inference_shard_00,150,4,null_metric,False,polynomial_ridge,0.045,-0.0005877676908828,-0.0022414286584965,False,False
inference_shard_00,150,4,null_metric,False,polynomial_ridge_interactions,0.08,-0.0001505262215219,-0.0009508957284228,False,False
inference_shard_00,150,4,nonlinear_proxy,False,polynomial_ridge,0.095,-0.0004980987748419,-0.0008825167756786,False,False
inference_shard_00,150,4,nonlinear_proxy,False,polynomial_ridge_interactions,0.035,-5.4568255816608846e-05,-0.0003300190404419,False,False
inference_shard_00,150,4,heteroskedastic_null,False,polynomial_ridge,0.39,-0.0003029520178298,-0.0006949012642311,False,False
inference_shard_00,150,4,heteroskedastic_null,False,polynomial_ridge_interactions,0.515,-0.0001219003382399,-0.0005184501762257,False,False
inference_shard_00,150,4,clustered_null,False,polynomial_ridge,0.585,-0.0036541381336791,-0.0131994421300332,False,False
inference_shard_00,150,4,clustered_null,False,polynomial_ridge_interactions,0.935,3.1692807760844155e-05,-0.0108726891554232,False,False
inference_shard_00,150,4,genuine_increment,True,polynomial_ridge,0.005,0.0349643502164417,0.0209849852680151,True,True
inference_shard_00,150,4,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0351301672209079,0.0206883032830536,True,True
inference_shard_00,150,5,null_metric,False,polynomial_ridge,0.66,-0.0003117445000246,-0.0012223608956935,False,False
inference_shard_00,150,5,null_metric,False,polynomial_ridge_interactions,0.84,-0.0001396946072634,-0.0009030361436153,False,False
inference_shard_00,150,5,nonlinear_proxy,False,polynomial_ridge,0.21,0.000411051687387,-0.0001126313838993,False,False
inference_shard_00,150,5,nonlinear_proxy,False,polynomial_ridge_interactions,0.08,0.0003439869703452,-0.0002531751534749,False,False
inference_shard_00,150,5,heteroskedastic_null,False,polynomial_ridge,0.15,-0.0004758664962458,-0.0010166174117685,False,False
inference_shard_00,150,5,heteroskedastic_null,False,polynomial_ridge_interactions,0.185,0.0001392375857529,-0.0002948416334533,False,False
inference_shard_00,150,5,clustered_null,False,polynomial_ridge,0.54,-0.0062495351766124,-0.0183854838772471,False,False
inference_shard_00,150,5,clustered_null,False,polynomial_ridge_interactions,0.295,-0.0019612757022842,-0.0108883033217082,False,False
inference_shard_00,150,5,genuine_increment,True,polynomial_ridge,0.005,0.0466244421013358,0.0373124126593194,True,True
inference_shard_00,150,5,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0458560276951536,0.037071275908113,True,True
inference_shard_00,150,6,null_metric,False,polynomial_ridge,0.885,-7.34101050767974e-05,-0.001993643014218,False,False
inference_shard_00,150,6,null_metric,False,polynomial_ridge_interactions,0.73,-0.0005004653120645,-0.0015444020086307,False,False
inference_shard_00,150,6,nonlinear_proxy,False,polynomial_ridge,0.635,-0.0003194099918881,-0.0005971078301454,False,False
inference_shard_00,150,6,nonlinear_proxy,False,polynomial_ridge_interactions,0.51,-0.000385893805489,-0.0005028882390844,False,False
inference_shard_00,150,6,heteroskedastic_null,False,polynomial_ridge,0.365,-0.0002057330270081,-0.0009770840739406,False,False
inference_shard_00,150,6,heteroskedastic_null,False,polynomial_ridge_interactions,0.945,0.0001108351368504,-0.0004049922335942,False,False
inference_shard_00,150,6,clustered_null,False,polynomial_ridge,0.37,-0.0048005059584168,-0.0107594752042561,False,False
inference_shard_00,150,6,clustered_null,False,polynomial_ridge_interactions,0.955,-0.0022218985434749,-0.0093749033665235,False,False
inference_shard_00,150,6,genuine_increment,True,polynomial_ridge,0.005,0.0414843349388404,0.0306496818453204,True,True
inference_shard_00,150,6,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0436656002079326,0.0307235371586259,True,True
inference_shard_00,150,7,null_metric,False,polynomial_ridge,0.695,-0.0009793479079189,-0.0023597918906178,False,False
inference_shard_00,150,7,null_metric,False,polynomial_ridge_interactions,0.535,-0.0006645697723124,-0.0012378578522576,False,False
inference_shard_00,150,7,nonlinear_proxy,False,polynomial_ridge,0.875,5.700531720517072e-05,-0.0007063123577931,False,False
inference_shard_00,150,7,nonlinear_proxy,False,polynomial_ridge_interactions,0.89,-0.000273417455973,-0.00049831719832,False,False
inference_shard_00,150,7,heteroskedastic_null,False,polynomial_ridge,0.805,-0.0005359684592725,-0.0015450937332587,False,False
inference_shard_00,150,7,heteroskedastic_null,False,polynomial_ridge_interactions,0.95,-6.877167641067099e-05,-0.0005479155456299,False,False
inference_shard_00,150,7,clustered_null,False,polynomial_ridge,0.385,-0.003916792970396,-0.0157765469041325,False,False
inference_shard_00,150,7,clustered_null,False,polynomial_ridge_interactions,0.315,-0.0085133611361941,-0.0093024525969491,False,False
inference_shard_00,150,7,genuine_increment,True,polynomial_ridge,0.005,0.0416450882665247,0.0311754180075983,True,True
inference_shard_00,150,7,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0424183833747249,0.0306115910883036,True,True
inference_shard_00,150,8,null_metric,False,polynomial_ridge,0.57,-7.205951912246308e-05,-0.0017602887737183,False,False
inference_shard_00,150,8,null_metric,False,polynomial_ridge_interactions,0.475,-0.000319967841834,-0.0008658903362853,False,False
inference_shard_00,150,8,nonlinear_proxy,False,polynomial_ridge,0.565,0.0005451403666185,-0.0001740484953337,False,False
inference_shard_00,150,8,nonlinear_proxy,False,polynomial_ridge_interactions,0.845,-0.0001045003913441,-0.000484983609832,False,False
inference_shard_00,150,8,heteroskedastic_null,False,polynomial_ridge,0.885,-0.0011916404878421,-0.0022337693781151,False,False
inference_shard_00,150,8,heteroskedastic_null,False,polynomial_ridge_interactions,0.98,-0.00022596066386,-0.0008729789272967,False,False
inference_shard_00,150,8,clustered_null,False,polynomial_ridge,0.01,-0.0060034269591763,-0.01487306552686,False,False
inference_shard_00,150,8,clustered_null,False,polynomial_ridge_interactions,0.15,-0.000240741365677,-0.0179285610417738,False,False
inference_shard_00,150,8,genuine_increment,True,polynomial_ridge,0.005,0.0470771529424168,0.0385021330160934,True,True
inference_shard_00,150,8,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0475898721410766,0.0377776658446629,True,True
inference_shard_00,150,9,null_metric,False,polynomial_ridge,0.805,-0.0021716364393777,-0.0024605042382965,False,False
inference_shard_00,150,9,null_metric,False,polynomial_ridge_interactions,0.67,-0.0003929853048337,-0.0005967158001556,False,False
inference_shard_00,150,9,nonlinear_proxy,False,polynomial_ridge,0.67,-0.0009256870656271,-0.0008613939672178,False,False
inference_shard_00,150,9,nonlinear_proxy,False,polynomial_ridge_interactions,0.575,-8.314018144581735e-05,-0.0006743940101442,False,False
inference_shard_00,150,9,heteroskedastic_null,False,polynomial_ridge,0.33,-0.0006916498133007,-0.0009493852751007,False,False
inference_shard_00,150,9,heteroskedastic_null,False,polynomial_ridge_interactions,0.605,-0.0003152158908619,-0.0004981261876002,False,False
inference_shard_00,150,9,clustered_null,False,polynomial_ridge,0.77,-0.0117476642309147,-0.0233501456765665,False,False
inference_shard_00,150,9,clustered_null,False,polynomial_ridge_interactions,0.3,-0.0003600592804312,-0.0182367270878325,False,False
inference_shard_00,150,9,genuine_increment,True,polynomial_ridge,0.005,0.0357369385632841,0.0235584353892241,True,True
inference_shard_00,150,9,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0360608970044135,0.0268370940085439,True,True
inference_shard_00,150,10,null_metric,False,polynomial_ridge,0.265,-0.0010337380551659,-0.0028673805943432,False,False
