shard,structure,repetition,independence_units,residual_r,residual_p,rejected_05
inference_shard_04,homoskedastic,54,200,-0.1642376675308251,0.028,True
inference_shard_04,homoskedastic,55,200,0.0257691442286057,0.744,False
inference_shard_04,homoskedastic,56,200,-0.0778999767119145,0.313,False
inference_shard_04,homoskedastic,57,200,-0.0447011175279382,0.512,False
inference_shard_04,homoskedastic,58,200,-0.1179299482487062,0.111,False
inference_shard_04,homoskedastic,59,200,-0.0301935161604746,0.666,False
inference_shard_04,homoskedastic,60,200,-0.0064831620790519,0.926,False
inference_shard_04,homoskedastic,61,200,-0.0159123978099452,0.821,False
inference_shard_04,homoskedastic,62,200,0.0376629980694912,0.606,False
inference_shard_04,homoskedastic,63,200,0.0517693136463374,0.477,False
inference_shard_04,homoskedastic,64,200,-0.0325898147453686,0.663,False
inference_shard_04,homoskedastic,65,200,0.0138963526199487,0.844,False
inference_shard_04,homoskedastic,66,200,-0.0110335299758239,0.873,False
inference_shard_04,homoskedastic,67,200,0.0004620118968063,0.993,False
inference_shard_04,homoskedastic,68,200,-0.052885341965556,0.482,False
inference_shard_04,homoskedastic,69,200,0.0829401046051602,0.25,False
inference_shard_04,homoskedastic,70,200,-0.0026370659266481,0.986,False
inference_shard_04,homoskedastic,71,200,-0.0194292648755192,0.783,False
inference_shard_04,homoskedastic,72,200,-0.0601012750698591,0.399,False
inference_shard_04,homoskedastic,73,200,-0.0099542488562214,0.887,False
inference_shard_04,homoskedastic,74,200,-0.0268431710792769,0.727,False
inference_shard_04,homoskedastic,75,200,-0.0283057182576027,0.681,False
inference_shard_04,homoskedastic,76,200,-0.0606405160129003,0.375,False
inference_shard_04,homoskedastic,77,200,0.0638731207804443,0.367,False
inference_shard_04,homoskedastic,78,200,0.0022508079583049,0.978,False
inference_shard_04,homoskedastic,79,200,0.0890947273681842,0.223,False
inference_shard_04,homoskedastic,80,200,0.0811528092525405,0.275,False
inference_shard_04,homoskedastic,81,200,0.0878092281591707,0.224,False
inference_shard_04,homoskedastic,82,200,0.0023340583514587,0.975,False
inference_shard_04,homoskedastic,83,200,-0.0022365559138978,0.982,False
inference_shard_04,homoskedastic,84,200,0.0698222717401503,0.335,False
inference_shard_04,homoskedastic,85,200,-0.1068311707792695,0.134,False
inference_shard_04,homoskedastic,86,200,-0.1157557307100657,0.116,False
inference_shard_04,homoskedastic,87,200,0.0356251539882849,0.64,False
inference_shard_04,homoskedastic,88,200,0.0010215255381384,0.991,False
inference_shard_04,homoskedastic,89,200,-0.0006735168379209,0.991,False
inference_shard_04,homoskedastic,90,200,-0.0440981024525613,0.532,False
inference_shard_04,homoskedastic,91,200,-0.0302302557563939,0.696,False
inference_shard_04,homoskedastic,92,200,-0.0806810170254256,0.252,False
inference_shard_04,homoskedastic,93,200,0.062952073801845,0.39,False
inference_shard_04,homoskedastic,94,200,-0.037380934523363,0.592,False
inference_shard_04,homoskedastic,95,200,0.0536278406960174,0.444,False
inference_shard_04,homoskedastic,96,200,0.0506637665941648,0.475,False
inference_shard_04,homoskedastic,97,200,-0.1462709616256615,0.046,True
inference_shard_04,homoskedastic,98,200,-0.0109397734943373,0.869,False
inference_shard_04,homoskedastic,99,200,0.0228545713642841,0.738,False
inference_shard_04,homoskedastic,100,200,-0.0874101852546313,0.225,False
inference_shard_04,homoskedastic,101,200,0.0458786813760583,0.526,False
inference_shard_04,homoskedastic,102,200,-0.1699115615058851,0.015,True
inference_shard_04,homoskedastic,103,200,-0.1128801143329091,0.122,False
inference_shard_04,homoskedastic,104,200,0.1719658636338017,0.015,True
inference_shard_04,homoskedastic,105,200,-0.0047431185779644,0.95,False
inference_shard_04,homoskedastic,106,200,0.1029401121053519,0.159,False
inference_shard_04,homoskedastic,107,200,0.0360436646079919,0.613,False
inference_shard_04,homoskedastic,108,200,0.101757332092309,0.139,False
inference_shard_04,homoskedastic,109,200,-0.1009450614809421,0.154,False
inference_shard_04,homoskedastic,110,200,-0.1033705842646066,0.154,False
inference_shard_04,homoskedastic,111,200,0.2117947948698718,0.005,True
inference_shard_04,homoskedastic,112,200,-0.0549486443218535,0.475,False
inference_shard_04,homoskedastic,113,200,0.0501627540688517,0.479,False
inference_shard_04,homoskedastic,114,200,0.0203195079876996,0.737,False
inference_shard_04,homoskedastic,115,200,-0.0306150268563086,0.689,False
inference_shard_04,homoskedastic,116,200,-0.0100285082340898,0.88,False
inference_shard_04,homoskedastic,117,200,0.0248541306735675,0.736,False
inference_shard_04,homoskedastic,118,200,0.0573764344108602,0.439,False
inference_shard_04,homoskedastic,119,200,-0.0518892972324308,0.462,False
inference_shard_04,homoskedastic,120,200,0.0059199024374877,0.932,False
inference_shard_04,homoskedastic,121,200,0.0508347708692717,0.509,False
inference_shard_04,homoskedastic,122,200,-0.0924023447095035,0.19,False
inference_shard_04,homoskedastic,123,200,0.0233330833270831,0.731,False
inference_shard_04,homoskedastic,124,200,0.0264216605415135,0.724,False
inference_shard_04,homoskedastic,125,200,-0.1254872312962058,0.09,False
inference_shard_04,homoskedastic,126,200,0.0408392862968926,0.578,False
inference_shard_04,homoskedastic,127,200,0.1636609642698299,0.028,True
inference_shard_04,homoskedastic,128,200,0.007558691801805,0.914,False
inference_shard_04,homoskedastic,129,200,-0.0727293182329558,0.303,False
inference_shard_04,homoskedastic,130,200,0.0680492012300307,0.357,False
inference_shard_04,homoskedastic,131,200,0.1078519867441712,0.151,False
inference_shard_04,homoskedastic,132,200,-0.0296107402685067,0.684,False
inference_shard_04,homoskedastic,133,200,-0.0146463661591539,0.818,False
inference_shard_04,homoskedastic,134,200,0.0158538963474086,0.816,False
inference_shard_04,homoskedastic,135,200,0.141537538438461,0.047,True
inference_shard_04,homoskedastic,136,200,-0.0025335633390834,0.977,False
inference_shard_04,homoskedastic,137,200,-0.0171064276606915,0.826,False
inference_shard_04,homoskedastic,138,200,-0.0803675091877297,0.261,False
inference_shard_04,homoskedastic,139,200,-0.0176306973789472,0.79,False
inference_shard_04,homoskedastic,140,200,-0.0970584264606615,0.178,False
inference_shard_04,homoskedastic,141,200,0.0159919057946106,0.849,False
inference_shard_04,homoskedastic,142,200,0.0013035330771519,0.985,False
inference_shard_04,homoskedastic,143,200,0.0594059851496287,0.425,False
inference_shard_04,homoskedastic,144,200,-0.0228328293830472,0.765,False
inference_shard_04,homoskedastic,145,200,-0.0293714953016953,0.678,False
inference_shard_04,homoskedastic,146,200,0.2142473561839046,0.005,True
inference_shard_04,homoskedastic,147,200,-0.1065956648916223,0.138,False
inference_shard_04,homoskedastic,148,200,-0.047683192079802,0.501,False
inference_shard_04,homoskedastic,149,200,-0.0723423085577139,0.312,False
inference_shard_04,homoskedastic,150,200,-0.1562634065851646,0.029,True
inference_shard_04,homoskedastic,151,200,0.1026250656266406,0.162,False
inference_shard_04,homoskedastic,152,200,0.0367614190354759,0.588,False
inference_shard_04,homoskedastic,153,200,-0.0241513628408337,0.734,False
inference_shard_04,homoskedastic,154,200,0.0698582726536735,0.329,False
inference_shard_04,homoskedastic,155,200,0.025929648241206,0.719,False
inference_shard_04,homoskedastic,156,200,-0.0266991674791869,0.707,False
inference_shard_04,homoskedastic,157,200,0.0729093227330683,0.295,False
inference_shard_04,homoskedastic,158,200,-0.1252194274429802,0.099,False
inference_shard_04,homoskedastic,159,200,7.800195004875123e-05,1.0,False
inference_shard_04,homoskedastic,160,200,0.0198185028945123,0.765,False
inference_shard_04,homoskedastic,161,200,0.1607935801371073,0.026,True
inference_shard_04,homoskedastic,162,200,0.1618810470261756,0.021,True
inference_shard_04,homoskedastic,163,200,-0.0402947724798545,0.575,False
inference_shard_04,homoskedastic,164,200,-0.0117430479798433,0.881,False
inference_shard_04,homoskedastic,165,200,0.0736203957252106,0.311,False
inference_shard_04,homoskedastic,166,200,0.078631274755347,0.315,False
inference_shard_04,homoskedastic,167,200,-0.0018105452636315,0.98,False
inference_shard_04,homoskedastic,168,200,-0.0915173565719317,0.193,False
inference_shard_04,homoskedastic,169,200,0.065668666342413,0.361,False
inference_shard_04,homoskedastic,170,200,-0.033925610862378,0.663,False
inference_shard_04,homoskedastic,171,200,-0.0910087752193805,0.202,False
inference_shard_04,homoskedastic,172,200,-0.0418165610952407,0.56,False
inference_shard_04,homoskedastic,173,200,-0.1071252183024219,0.153,False
inference_shard_04,homoskedastic,174,200,-0.1124458111452786,0.109,False
inference_shard_04,homoskedastic,175,200,-0.0796519912997825,0.27,False
inference_shard_04,homoskedastic,176,200,-0.0110042792335863,0.878,False
inference_shard_04,homoskedastic,177,200,0.0068349259993444,0.932,False
inference_shard_04,homoskedastic,178,200,0.0792094802370059,0.274,False
inference_shard_04,homoskedastic,179,200,0.1200585464856255,0.115,False
inference_shard_04,homoskedastic,180,200,0.0311422785569639,0.652,False
inference_shard_04,homoskedastic,181,200,0.0901837545938648,0.215,False
inference_shard_04,homoskedastic,182,200,0.0290099970074229,0.687,False
inference_shard_04,homoskedastic,183,200,0.0721240801485388,0.306,False
inference_shard_04,homoskedastic,184,200,-0.0783589883593351,0.271,False
inference_shard_04,homoskedastic,185,200,0.0064021600540013,0.941,False
inference_shard_04,homoskedastic,186,200,0.0129093227330683,0.866,False
inference_shard_04,homoskedastic,187,200,0.0277762152375423,0.715,False
inference_shard_04,homoskedastic,188,200,0.0235595889897247,0.758,False
inference_shard_04,homoskedastic,189,200,0.0615375384384609,0.413,False
inference_shard_04,homoskedastic,190,200,0.0037560953109187,0.955,False
inference_shard_04,homoskedastic,191,200,0.1117122928073201,0.106,False
inference_shard_04,homoskedastic,192,200,-0.1184085046158129,0.089,False
inference_shard_04,homoskedastic,193,200,-0.0001312533305532,0.998,False
inference_shard_04,homoskedastic,194,200,0.0220978107319488,0.765,False
inference_shard_04,homoskedastic,195,200,-0.0124203151654981,0.871,False
inference_shard_04,homoskedastic,196,200,0.0823640591014775,0.261,False
inference_shard_04,homoskedastic,197,200,-0.0582554563864096,0.43,False
inference_shard_04,homoskedastic,198,200,0.0021578047542957,0.975,False
inference_shard_04,homoskedastic,199,200,-0.0832175804395109,0.241,False
inference_shard_04,homoskedastic,200,200,-0.1483680704778147,0.036,True
inference_shard_04,homoskedastic,201,200,-0.0317092927323183,0.677,False
inference_shard_04,homoskedastic,202,200,0.0987414685367134,0.157,False
inference_shard_04,homoskedastic,203,200,0.0542383762988024,0.467,False
inference_shard_04,homoskedastic,204,200,-0.0143703592589814,0.851,False
inference_shard_04,homoskedastic,205,200,0.024584114602865,0.741,False
inference_shard_04,homoskedastic,206,200,-0.0012690317257931,0.986,False
inference_shard_04,homoskedastic,207,200,-0.040190504762619,0.567,False
inference_shard_04,homoskedastic,208,200,0.0487077176929423,0.516,False
inference_shard_04,homoskedastic,209,200,0.126646713660368,0.065,False
inference_shard_04,homoskedastic,210,200,-0.026865671641791,0.684,False
inference_shard_04,homoskedastic,211,200,0.1265656641416035,0.086,False
inference_shard_04,homoskedastic,212,200,-0.0235595978247964,0.743,False
inference_shard_04,homoskedastic,213,200,-0.0035985899647491,0.955,False
inference_shard_04,homoskedastic,214,200,-0.060862521563039,0.425,False
inference_shard_04,homoskedastic,215,200,0.1402775069376734,0.051,False
inference_shard_04,homoskedastic,216,200,0.1272535267783145,0.096,False
inference_shard_04,homoskedastic,217,200,-0.0174904372609315,0.806,False
inference_shard_04,homoskedastic,218,200,0.0557443936098402,0.449,False
inference_shard_04,homoskedastic,219,200,0.0261929146452109,0.72,False
inference_shard_04,homoskedastic,220,200,-0.0466324332979982,0.547,False
inference_shard_04,homoskedastic,221,200,0.06273606840171,0.354,False
inference_shard_04,homoskedastic,222,200,0.0026325668013827,0.978,False
inference_shard_04,homoskedastic,223,200,-0.0513597839945998,0.486,False
inference_shard_04,homoskedastic,224,200,-0.0364029100727518,0.578,False
inference_shard_04,homoskedastic,225,200,0.0580754518862971,0.448,False
inference_shard_04,homoskedastic,226,200,0.1574942464165139,0.028,True
inference_shard_04,homoskedastic,227,200,0.0202940073501837,0.784,False
inference_shard_04,homoskedastic,228,200,-0.0896872421810545,0.228,False
inference_shard_04,homoskedastic,229,200,0.1734216505743955,0.017,True
inference_shard_04,homoskedastic,230,200,-0.0182967211405693,0.79,False
inference_shard_04,homoskedastic,231,200,-0.0053401335033375,0.941,False
inference_shard_04,homoskedastic,232,200,0.0535918598934485,0.441,False
inference_shard_04,homoskedastic,233,200,-0.0103532588314707,0.898,False
inference_shard_04,homoskedastic,234,200,0.0784137397486516,0.294,False
inference_shard_04,homoskedastic,235,200,-0.0061576539413485,0.951,False
inference_shard_04,homoskedastic,236,200,0.0240801110328191,0.74,False
inference_shard_04,homoskedastic,237,200,0.0556619124210316,0.418,False
inference_shard_04,homoskedastic,238,200,0.1208100655554219,0.093,False
inference_shard_04,homoskedastic,239,200,-0.0890632265806645,0.23,False
inference_shard_04,homoskedastic,240,200,-0.008547213680342,0.908,False
inference_shard_04,homoskedastic,241,200,-0.1125988571960092,0.122,False
inference_shard_04,homoskedastic,242,200,0.0713313100319971,0.318,False
inference_shard_04,homoskedastic,243,200,0.0290587373654626,0.677,False
inference_shard_04,homoskedastic,244,200,-0.1575054376359409,0.029,True
inference_shard_04,homoskedastic,245,200,0.1348421716201143,0.072,False
inference_shard_04,homoskedastic,246,200,-0.0138581016493303,0.856,False
inference_shard_04,homoskedastic,247,200,0.1136773419335483,0.129,False
inference_shard_04,homoskedastic,248,200,0.2279426985674642,0.002,True
inference_shard_04,homoskedastic,249,200,-0.0493145198488861,0.488,False
inference_shard_04,heteroskedastic,0,200,-0.1218488419143721,0.089,False
inference_shard_04,heteroskedastic,1,200,-0.0900008512722964,0.202,False
inference_shard_04,heteroskedastic,2,200,0.0768499212480312,0.267,False
inference_shard_04,heteroskedastic,3,200,0.0434058514234829,0.551,False
inference_shard_04,heteroskedastic,4,200,0.0725703959016388,0.315,False
inference_shard_04,heteroskedastic,5,200,0.1172729758017692,0.115,False
inference_shard_04,heteroskedastic,6,200,0.0899242818286577,0.22,False
inference_shard_04,heteroskedastic,7,200,0.0797419935498387,0.258,False
inference_shard_04,heteroskedastic,8,200,-0.0546089676160392,0.457,False
inference_shard_04,heteroskedastic,9,200,0.0675451886297157,0.368,False
inference_shard_04,heteroskedastic,10,200,0.0478676966924173,0.521,False
inference_shard_04,heteroskedastic,11,200,-0.076900922523063,0.296,False
inference_shard_04,heteroskedastic,12,200,-0.0215000455636576,0.741,False
inference_shard_04,heteroskedastic,13,200,-0.082737568439211,0.251,False
inference_shard_04,heteroskedastic,14,200,-0.0921713388477297,0.194,False
inference_shard_04,heteroskedastic,15,200,0.0054953894455075,0.94,False
inference_shard_04,heteroskedastic,16,200,0.0165334133353333,0.842,False
inference_shard_04,heteroskedastic,17,200,-0.0322440802850764,0.64,False
inference_shard_04,heteroskedastic,18,200,-0.075630390759769,0.297,False
inference_shard_04,heteroskedastic,19,200,-0.0004290107252681,0.996,False
inference_shard_04,heteroskedastic,20,200,-0.1005700142503562,0.144,False
inference_shard_04,heteroskedastic,21,200,-0.0046771169279231,0.954,False
inference_shard_04,heteroskedastic,22,200,0.0237321111018608,0.757,False
inference_shard_04,heteroskedastic,23,200,0.1231396246679846,0.078,False
inference_shard_04,heteroskedastic,24,200,0.0010177762077376,0.989,False
inference_shard_04,heteroskedastic,25,200,0.0971979299482487,0.194,False
inference_shard_04,heteroskedastic,26,200,-0.0070801796595593,0.912,False
inference_shard_04,heteroskedastic,27,200,0.1380417528094872,0.057,False
inference_shard_04,heteroskedastic,28,200,-0.0810688071209864,0.241,False
inference_shard_04,heteroskedastic,29,200,0.0326055773665279,0.644,False
inference_shard_04,heteroskedastic,30,200,0.1211235280882022,0.099,False
inference_shard_04,heteroskedastic,31,200,0.0450821270531763,0.54,False
inference_shard_04,heteroskedastic,32,200,-0.0717018463225428,0.332,False
inference_shard_04,heteroskedastic,33,200,0.0001447536731244,1.0,False
inference_shard_04,heteroskedastic,34,200,-0.0148833720843021,0.83,False
inference_shard_04,heteroskedastic,35,200,0.1076817324239678,0.135,False
inference_shard_04,heteroskedastic,36,200,0.0254098947760817,0.728,False
inference_shard_04,heteroskedastic,37,200,0.0220333256206333,0.777,False
inference_shard_04,heteroskedastic,38,200,0.0666331658291457,0.34,False
inference_shard_04,heteroskedastic,39,200,-0.0442271056776419,0.542,False
inference_shard_04,heteroskedastic,40,200,-0.0057466436660916,0.937,False
inference_shard_04,heteroskedastic,41,200,-0.0140508512712817,0.856,False
inference_shard_04,heteroskedastic,42,200,0.0108452751988589,0.88,False
inference_shard_04,heteroskedastic,43,200,0.0988390451054392,0.171,False
inference_shard_04,heteroskedastic,44,200,0.0656289645567036,0.376,False
inference_shard_04,heteroskedastic,45,200,-0.0832115802895072,0.251,False
inference_shard_04,heteroskedastic,46,200,-0.0456109073767778,0.535,False
inference_shard_04,heteroskedastic,47,200,0.0933173329333233,0.196,False
inference_shard_04,heteroskedastic,48,200,-0.008943226934384,0.882,False
inference_shard_04,heteroskedastic,49,200,0.0342578692934357,0.633,False
inference_shard_04,heteroskedastic,50,200,-0.0015397890721478,0.974,False
inference_shard_04,heteroskedastic,51,200,0.0583290675936956,0.398,False
inference_shard_04,heteroskedastic,52,200,-0.0382314557863946,0.583,False
inference_shard_04,heteroskedastic,53,200,0.1107027675691892,0.121,False
inference_shard_04,heteroskedastic,54,200,0.0025155638324324,0.971,False
inference_shard_04,heteroskedastic,55,200,-0.0391569789244731,0.568,False
inference_shard_04,heteroskedastic,56,200,-0.0181489605298747,0.796,False
inference_shard_04,heteroskedastic,57,200,-0.0486252338653127,0.531,False
inference_shard_04,heteroskedastic,58,200,-0.0486102517139953,0.509,False
inference_shard_04,heteroskedastic,59,200,0.1194854871371784,0.097,False
inference_shard_04,heteroskedastic,60,200,0.0293542338558463,0.658,False
inference_shard_04,heteroskedastic,61,200,0.0257241720440109,0.723,False
inference_shard_04,heteroskedastic,62,200,0.0390759768994224,0.622,False
inference_shard_04,heteroskedastic,63,200,0.015196879921998,0.841,False
inference_shard_04,heteroskedastic,64,200,-0.0344798749268287,0.645,False
inference_shard_04,heteroskedastic,65,200,0.0391524788119703,0.565,False
inference_shard_04,heteroskedastic,66,200,0.0093587339683492,0.895,False
inference_shard_04,heteroskedastic,67,200,0.0135243381084527,0.868,False
inference_shard_04,heteroskedastic,68,200,0.0318397959948998,0.682,False
inference_shard_04,heteroskedastic,69,200,0.0755118877971949,0.306,False
inference_shard_04,heteroskedastic,70,200,0.0272496914609227,0.693,False
inference_shard_04,heteroskedastic,71,200,-0.0519612990324758,0.469,False
inference_shard_04,heteroskedastic,72,200,0.1457886447161179,0.028,True
inference_shard_04,heteroskedastic,73,200,0.0850386259656491,0.235,False
inference_shard_04,heteroskedastic,74,200,-0.0613576489868553,0.395,False
inference_shard_04,heteroskedastic,75,200,-0.0246066243930957,0.725,False
inference_shard_04,heteroskedastic,76,200,0.0600757744227802,0.42,False
inference_shard_04,heteroskedastic,77,200,0.0053386334658366,0.938,False
inference_shard_04,heteroskedastic,78,200,-0.0031868308658334,0.962,False
inference_shard_04,heteroskedastic,79,200,-0.0153191559576371,0.852,False
inference_shard_04,heteroskedastic,80,200,-0.0162754068851721,0.849,False
inference_shard_04,heteroskedastic,81,200,-0.0304312607815195,0.692,False
inference_shard_04,heteroskedastic,82,200,-0.037096691328545,0.604,False
inference_shard_04,heteroskedastic,83,200,0.012340808520213,0.866,False
inference_shard_04,heteroskedastic,84,200,0.0114317857946448,0.857,False
inference_shard_04,heteroskedastic,85,200,0.0139556041234556,0.835,False
inference_shard_04,heteroskedastic,86,200,-0.052651316282907,0.466,False
inference_shard_04,heteroskedastic,87,200,0.1383364584114602,0.045,True
inference_shard_04,heteroskedastic,88,200,0.0860886845003752,0.242,False
inference_shard_04,heteroskedastic,89,200,0.065460911070623,0.357,False
inference_shard_04,heteroskedastic,90,200,0.0240486012150303,0.721,False
inference_shard_04,heteroskedastic,91,200,-0.0385164773556156,0.594,False
inference_shard_04,heteroskedastic,92,200,-0.059878496962424,0.41,False
inference_shard_04,heteroskedastic,93,200,-0.0119230525474592,0.861,False
inference_shard_04,heteroskedastic,94,200,0.1221878505167154,0.103,False
inference_shard_04,heteroskedastic,95,200,0.1687992199804995,0.017,True
inference_shard_04,heteroskedastic,96,200,-0.027707192679817,0.698,False
inference_shard_04,heteroskedastic,97,200,0.1105017625440636,0.123,False
inference_shard_04,heteroskedastic,98,200,-0.0265326633165829,0.731,False
inference_shard_04,heteroskedastic,99,200,-0.0303840437831459,0.665,False
inference_shard_04,heteroskedastic,100,200,0.0018135453386334,0.978,False
inference_shard_04,heteroskedastic,101,200,-0.1178737852499701,0.091,False
inference_shard_04,heteroskedastic,102,200,-0.0267494287667568,0.719,False
inference_shard_04,heteroskedastic,103,200,-0.0314092852321308,0.672,False
inference_shard_04,heteroskedastic,104,200,0.0285014839132187,0.692,False
inference_shard_04,heteroskedastic,105,200,0.0542923776690871,0.449,False
inference_shard_04,heteroskedastic,106,200,0.0304462611565289,0.668,False
inference_shard_04,heteroskedastic,107,200,-0.1542151632097773,0.028,True
inference_shard_04,heteroskedastic,108,200,-0.0420565514137853,0.559,False
inference_shard_04,heteroskedastic,109,200,-0.0876074730396345,0.219,False
inference_shard_04,heteroskedastic,110,200,-0.0719643800694343,0.321,False
inference_shard_04,heteroskedastic,111,200,0.0135588542250752,0.857,False
inference_shard_04,heteroskedastic,112,200,-0.0136953423835595,0.836,False
inference_shard_04,heteroskedastic,113,200,-0.0336788672308406,0.636,False
inference_shard_04,heteroskedastic,114,200,-0.0888803219984184,0.214,False
inference_shard_04,heteroskedastic,115,200,0.0092357308932723,0.905,False
inference_shard_04,heteroskedastic,116,200,-0.0892027300682517,0.217,False
inference_shard_04,heteroskedastic,117,200,-0.1041093917758236,0.144,False
inference_shard_04,heteroskedastic,118,200,0.0527765892059548,0.479,False
inference_shard_04,heteroskedastic,119,200,-0.0120708017700442,0.863,False
inference_shard_04,heteroskedastic,120,200,-0.0074071851796294,0.909,False
inference_shard_04,heteroskedastic,121,200,-0.007441686042151,0.914,False
inference_shard_04,heteroskedastic,122,200,0.0883612421665262,0.208,False
inference_shard_04,heteroskedastic,123,200,-0.0367899197479937,0.614,False
inference_shard_04,heteroskedastic,124,200,-0.0742683567089177,0.324,False
inference_shard_04,heteroskedastic,125,200,0.0691427544974002,0.313,False
inference_shard_04,heteroskedastic,126,200,-0.0497877633644988,0.464,False
inference_shard_04,heteroskedastic,127,200,0.0863871596789919,0.214,False
inference_shard_04,heteroskedastic,128,200,-0.0529258231455786,0.463,False
inference_shard_04,heteroskedastic,129,200,0.028427210680267,0.684,False
inference_shard_04,heteroskedastic,130,200,0.035373910878215,0.644,False
inference_shard_04,heteroskedastic,131,200,-0.0711752793819845,0.324,False
inference_shard_04,heteroskedastic,132,200,0.0063946622645554,0.919,False
inference_shard_04,heteroskedastic,133,200,0.1112742818570464,0.13,False
inference_shard_04,heteroskedastic,134,200,0.0742008550213755,0.326,False
inference_shard_04,heteroskedastic,135,200,0.0616635415885397,0.398,False
inference_shard_04,heteroskedastic,136,200,0.0428260706517662,0.53,False
inference_shard_04,heteroskedastic,137,200,-0.0512037992964107,0.473,False
inference_shard_04,heteroskedastic,138,200,-0.1277821945548639,0.091,False
inference_shard_04,heteroskedastic,139,200,0.1204718069721103,0.078,False
inference_shard_04,heteroskedastic,140,200,0.0858231777631417,0.258,False
inference_shard_04,heteroskedastic,141,200,-0.093156828920723,0.185,False
inference_shard_04,heteroskedastic,142,200,0.002089178796354,0.974,False
inference_shard_04,heteroskedastic,143,200,0.0468026700667516,0.545,False
inference_shard_04,heteroskedastic,144,200,0.1047701192529813,0.169,False
inference_shard_04,heteroskedastic,145,200,-0.0986545033580296,0.181,False
inference_shard_04,heteroskedastic,146,200,0.0613290332258306,0.399,False
inference_shard_04,heteroskedastic,147,200,-0.0874567520113643,0.234,False
inference_shard_04,heteroskedastic,148,200,-0.0586882392140741,0.418,False
inference_shard_04,heteroskedastic,149,200,-0.0044858655110369,0.949,False
inference_shard_04,heteroskedastic,150,200,0.0529795289575173,0.482,False
inference_shard_04,heteroskedastic,151,200,-0.0259326483162079,0.756,False
inference_shard_04,heteroskedastic,152,200,0.0600382734711935,0.441,False
inference_shard_04,heteroskedastic,153,200,0.0051706292657316,0.937,False
inference_shard_04,heteroskedastic,154,200,0.1382824570614265,0.05,True
inference_shard_04,heteroskedastic,155,200,0.0333653341333533,0.663,False
inference_shard_04,heteroskedastic,156,200,-0.0857001746419375,0.243,False
inference_shard_04,heteroskedastic,157,200,-0.0302362672452834,0.665,False
inference_shard_04,heteroskedastic,158,200,-0.0931921147499183,0.229,False
inference_shard_04,heteroskedastic,159,200,0.1081767449849116,0.141,False
inference_shard_04,heteroskedastic,160,200,-0.0388404855773242,0.606,False
inference_shard_04,heteroskedastic,161,200,0.0459146478661966,0.513,False
inference_shard_04,heteroskedastic,162,200,-0.0019500487512187,0.979,False
inference_shard_04,heteroskedastic,163,200,-0.0524158103952598,0.495,False
inference_shard_04,heteroskedastic,164,200,0.1220940523513088,0.101,False
inference_shard_04,heteroskedastic,165,200,-0.0542923573089327,0.48,False
inference_shard_04,heteroskedastic,166,200,0.0281039631380666,0.686,False
inference_shard_04,heteroskedastic,167,200,-0.0022718076471192,0.97,False
inference_shard_04,heteroskedastic,168,200,-0.0266901672541813,0.725,False
inference_shard_04,heteroskedastic,169,200,-0.0346411290186512,0.638,False
inference_shard_04,heteroskedastic,170,200,0.0448271542992358,0.535,False
inference_shard_04,heteroskedastic,171,200,0.1421765544138603,0.046,True
inference_shard_04,heteroskedastic,172,200,-0.0141978549463736,0.838,False
inference_shard_04,heteroskedastic,173,200,0.0540343508587714,0.499,False
inference_shard_04,heteroskedastic,174,200,0.0320250626359666,0.656,False
inference_shard_04,heteroskedastic,175,200,0.104165721329477,0.135,False
inference_shard_04,heteroskedastic,176,200,0.0046133670641895,0.947,False
inference_shard_04,heteroskedastic,177,200,-0.0691112536980674,0.332,False
inference_shard_04,heteroskedastic,178,200,0.065567087940177,0.373,False
inference_shard_04,heteroskedastic,179,200,-0.0542466265081514,0.456,False
inference_shard_04,heteroskedastic,180,200,-0.1140531440985395,0.119,False
inference_shard_04,heteroskedastic,181,200,-0.0062656589910973,0.93,False
inference_shard_04,heteroskedastic,182,200,-0.0164404110102752,0.817,False
inference_shard_04,heteroskedastic,183,200,0.0652179049043415,0.391,False
inference_shard_04,heteroskedastic,184,200,0.0246756353976114,0.745,False
inference_shard_04,heteroskedastic,185,200,0.0661847042561532,0.353,False
inference_shard_04,heteroskedastic,186,200,-0.1657541438535963,0.017,True
inference_shard_04,heteroskedastic,187,200,0.0316035519401327,0.65,False
inference_shard_04,heteroskedastic,188,200,-0.0283994812866431,0.693,False
inference_shard_04,heteroskedastic,189,200,-0.0002460061501537,1.0,False
inference_shard_04,heteroskedastic,190,200,-0.0330038250956273,0.629,False
inference_shard_04,heteroskedastic,191,200,0.131660590887503,0.067,False
inference_shard_04,heteroskedastic,192,200,0.0002482562995036,0.999,False
inference_shard_04,heteroskedastic,193,200,0.014080857301755,0.832,False
inference_shard_04,heteroskedastic,194,200,-0.0213500337508437,0.766,False
inference_shard_04,heteroskedastic,195,200,0.1588644716117903,0.025,True
inference_shard_04,heteroskedastic,196,200,-0.2085697924584983,0.002,True
inference_shard_04,heteroskedastic,197,200,-0.0724413381989619,0.301,False
inference_shard_04,heteroskedastic,198,200,-0.1196819920498012,0.094,False
inference_shard_04,heteroskedastic,199,200,0.0631831269655193,0.398,False
inference_shard_04,heteroskedastic,200,200,-0.080310507762694,0.249,False
inference_shard_04,heteroskedastic,201,200,0.1263527061999287,0.068,False
inference_shard_04,heteroskedastic,202,200,0.0983349952505114,0.157,False
inference_shard_04,heteroskedastic,203,200,-0.0840876337237116,0.23,False
