baseline,metric,nuisance_model,status,target,controls,group_col,permutation_block_col,n,independence_units,n_splits,polynomial_degree,run_residual_r,residual_r,residual_p,residual_ci_low,residual_ci_high,baseline_mse,augmented_mse,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,increment_classification,refit_bootstrap_draws,refit_bootstrap_successful,refit_residual_ci_low,refit_residual_ci_high,refit_delta_mse_ci_low,refit_delta_mse_ci_high,refit_predictive_classification,refit_increment_classification
B3_validation,prediction_margin,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.2412337829356873,0.01904761904761905,0.912,,,0.0009052842708482055,0.0008643590050717444,4.092526577646109e-05,,,0.045207088087497856,no-supported-increment,199,199,-0.6706454904037854,0.43528014479095833,-0.0005023908829492983,0.0003578810287114542,no-supported-increment,no-supported-increment
B3_validation,prediction_margin,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.3163719044826486,-0.4594594594594595,0.008,,,0.0010260692771616965,0.0009285887394734379,9.748053768825855e-05,,,0.09500385583896277,residual-dependence-only,199,199,-0.8251920076449029,0.3570435230491886,-0.0018327565105190635,0.0022812872350330866,no-supported-increment,residual-dependence-only
B3_validation,gradient_norm,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.1381647581715485,-0.1588159588159588,0.355,,,0.0009052842708482055,0.0008742116209162314,3.107264993197417e-05,,,0.03432363836705201,no-supported-increment,199,199,-0.5867552334730093,0.43185456661237825,-0.0012263536149887944,0.0005890831595479283,no-supported-increment,no-supported-increment
B3_validation,gradient_norm,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,0.01434817947055979,0.1966537966537967,0.274,,,0.0010260692771616965,0.0008395217310370339,0.00018654754612466254,,,0.18180794443109013,no-supported-increment,199,199,-0.49077770321920827,0.7711369334215237,-0.006763352474194387,0.0023679872522936038,no-supported-increment,no-supported-increment
B3_validation,empirical_fisher_trace,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.20968970734166759,-0.14543114543114544,0.405,,,0.0009052842708482055,0.0008226738336749783,8.26104371732272e-05,,,0.09125358722495576,no-supported-increment,199,199,-0.6646555613547692,0.4308688780537425,-0.0016547224588271195,0.0006357717159428237,no-supported-increment,no-supported-increment
B3_validation,empirical_fisher_trace,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.07083452721511231,0.01312741312741313,0.948,,,0.0010260692771616965,0.0008280810044330945,0.00019798827272860203,,,0.1929579972185459,no-supported-increment,199,199,-0.5946124123724856,0.6880274385284988,-0.009153237673256967,0.0018415302470548747,no-supported-increment,no-supported-increment
B3_validation,fim_erank,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.11950368838544399,-0.5248391248391249,0.002,,,0.0009052842708482055,0.0008068877580018404,9.839651284636514e-05,,,0.10869128738332391,residual-dependence-only,199,199,-0.7540867550521303,0.16848374717972175,-0.000677724985966862,0.0005344829671482533,no-supported-increment,residual-dependence-only
B3_validation,fim_erank,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.30476660802288136,-0.6661518661518662,0.001,,,0.0010260692771616965,0.0008600891834001546,0.00016598009376154186,,,0.16176304802797964,residual-dependence-only,199,199,-0.892876738339248,0.05703617870477608,-0.005099151950473499,0.0028585877266039065,no-supported-increment,residual-dependence-only
B3_validation,fim_norm,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.11950368838544399,-0.5248391248391249,0.002,,,0.0009052842708482055,0.0008068877580018404,9.839651284636514e-05,,,0.10869128738332391,residual-dependence-only,199,199,-0.7540867550521303,0.16848374717972175,-0.000677724985966862,0.0005344829671482533,no-supported-increment,residual-dependence-only
B3_validation,fim_norm,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.30476660802288136,-0.6661518661518662,0.001,,,0.0010260692771616965,0.0008600891834001546,0.00016598009376154186,,,0.16176304802797964,residual-dependence-only,199,199,-0.892876738339248,0.05703617870477608,-0.005099151950473499,0.0028585877266039065,no-supported-increment,residual-dependence-only
B3_validation,feature_erank,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.16425198308589772,0.04066924066924067,0.843,,,0.0009052842708482055,0.001059689602765058,-0.00015440533191685255,,,-0.1705600515649991,no-supported-increment,199,199,-0.40465439464007513,0.5973863782670271,-0.001979327844992619,0.0008026127828532537,no-supported-increment,no-supported-increment
B3_validation,feature_erank,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.04133460909287323,0.19510939510939512,0.254,,,0.0010260692771616965,0.001065287403740114,-3.9218126578417604e-05,,,-0.03822171411944272,no-supported-increment,199,199,-0.5790368271954673,0.7904080839517899,-0.008468332649032727,0.0019719027526921102,no-supported-increment,no-supported-increment
B3_validation,parameter_l2,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.016329747311789322,-0.050965250965250966,0.765,,,0.0009052842708482055,0.0010501563473796051,-0.0001448720765313996,,,-0.16002937551942858,no-supported-increment,199,199,-0.419652545359407,0.36841365740918774,-0.0013431802197031502,0.00012335989382864678,no-supported-increment,no-supported-increment
B3_validation,parameter_l2,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.26747677522503,-0.39150579150579157,0.02,,,0.0010260692771616965,0.0013507544344124609,-0.0003246851572507644,,,-0.3164359020171674,residual-dependence-only,199,199,-0.6450847407525372,0.4093202883625126,-0.006930399760689711,0.00122268447531082,no-supported-increment,residual-dependence-only
B3_validation,distance_from_initialization_l2,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,0.015562232726696401,-0.14954954954954955,0.397,,,0.0009052842708482055,0.0010313397737402022,-0.00012605550289199663,,,-0.13924411033220427,no-supported-increment,199,199,-0.4035916829716634,0.5490116453479917,-0.0014887212992487587,0.00031195829976390867,no-supported-increment,no-supported-increment
B3_validation,distance_from_initialization_l2,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.0847095353399807,-0.1837837837837838,0.318,,,0.0010260692771616965,0.0011239199781995918,-9.785070103789529e-05,,,-0.09536461447181131,no-supported-increment,199,199,-0.5999182407246433,0.7054236348853912,-0.006494120442445952,0.0011589052019683065,no-supported-increment,no-supported-increment
B3_validation,relative_distance_from_initialization,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,0.059581118327879434,0.09652509652509651,0.575,,,0.0009052842708482055,0.0009558058764275908,-5.0521605579385235e-05,,,-0.05580744878296521,no-supported-increment,199,199,-0.2599500914070873,0.5783466620202217,-0.0010361796679547474,0.00021136275348333566,no-supported-increment,no-supported-increment
B3_validation,relative_distance_from_initialization,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.020649835540033294,-0.08416988416988418,0.659,,,0.0010260692771616965,0.0011543129972539487,-0.0001282437200922522,,,-0.12498544001531633,no-supported-increment,199,199,-0.3845971394759114,0.7303664650027838,-0.004153899182673396,0.0014360410628154814,no-supported-increment,no-supported-increment
B3_validation,update_to_weight_ratio,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.10767318710787625,-0.18712998712998716,0.293,,,0.0009052842708482055,0.0009864405421102862,-8.11562712620807e-05,,,-0.08964727862336698,no-supported-increment,199,199,-0.3279858515378297,0.5128538544097612,-0.0013802121644562934,0.00017935340217909335,no-supported-increment,no-supported-increment
B3_validation,update_to_weight_ratio,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.18563246358689983,-0.2682110682110682,0.126,,,0.0010260692771616965,0.0010307807173348667,-4.711440173170173e-06,,,-0.004591736910984136,no-supported-increment,199,199,-0.5746081419266494,0.6593665507918111,-0.004664725942450083,0.0021028382732039097,no-supported-increment,no-supported-increment
B3_validation,sharpness_random_perturbation,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.06419745465395021,0.04298584298584299,0.819,,,0.0009052842708482055,0.0009439189880187648,-3.863471717055922e-05,,,-0.04267688991697652,no-supported-increment,199,199,-0.3991889804325438,0.5220648815653959,-0.0006122319597922245,0.0002874045194008851,no-supported-increment,no-supported-increment
B3_validation,sharpness_random_perturbation,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,0.15211169069004188,0.5346203346203346,0.001,,,0.0010260692771616965,0.001137611563294939,-0.0001115422861332426,,,-0.10870833833149147,residual-dependence-only,199,199,-0.29149330645096405,0.8393014534559127,-0.003802048639574658,0.002362649385911376,no-supported-increment,residual-dependence-only
B3_validation,random_metric,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,0.01757255882383201,0.16447876447876447,0.35,,,0.0009052842708482055,0.0009917182726185848,-8.643400177037923e-05,,,-0.0954771937983579,no-supported-increment,199,199,-0.4087686749452614,0.5105801282730367,-0.00044100388775478655,0.0001495898404861852,no-supported-increment,no-supported-increment
B3_validation,random_metric,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.02127431916622941,0.03346203346203346,0.846,,,0.0010260692771616965,0.0012252161089376134,-0.0001991468317759169,,,-0.19408712082949706,no-supported-increment,199,199,-0.5902420185375901,0.512083311151994,-0.0015423754024229683,0.001280128963885027,no-supported-increment,no-supported-increment
