structure,repetition,independence_units,residual_r,residual_p,rejected_05
heteroskedastic,75,200,-0.018463989295737112,0.82,False
heteroskedastic,76,200,0.016004662120054094,0.831,False
heteroskedastic,77,200,0.1370030278280051,0.061,False
heteroskedastic,78,200,0.007976452402480273,0.91,False
heteroskedastic,79,200,-0.009580739518487962,0.895,False
heteroskedastic,80,200,-0.06226958009059918,0.376,False
heteroskedastic,81,200,-0.08355658891472288,0.274,False
heteroskedastic,82,200,-0.10806574216821511,0.126,False
heteroskedastic,83,200,0.10905722643066078,0.123,False
heteroskedastic,84,200,-0.019156978924473114,0.8,False
heteroskedastic,85,200,0.06725718142953575,0.355,False
heteroskedastic,86,200,-0.04005101629454129,0.548,False
heteroskedastic,87,200,-0.05303088543188564,0.453,False
heteroskedastic,88,200,-0.01582766943325779,0.833,False
heteroskedastic,89,200,0.02679968004188295,0.69,False
heteroskedastic,90,200,-0.013264831620790523,0.871,False
heteroskedastic,91,200,-0.05042377950340845,0.484,False
heteroskedastic,92,200,0.06178956791029007,0.372,False
heteroskedastic,93,200,-0.015695648277076136,0.829,False
heteroskedastic,94,200,-0.010111010358516732,0.895,False
heteroskedastic,95,200,0.014275117584277795,0.825,False
heteroskedastic,96,200,0.04242106052651317,0.553,False
heteroskedastic,97,200,-0.0012105307172170345,0.982,False
heteroskedastic,98,200,-0.07752121710088938,0.264,False
heteroskedastic,99,200,-0.019741258337402187,0.801,False
heteroskedastic,100,200,-0.04525913147828696,0.531,False
heteroskedastic,101,200,-0.038603479563296635,0.603,False
heteroskedastic,102,200,-0.0853086327158179,0.252,False
heteroskedastic,103,200,0.04690467261681543,0.532,False
heteroskedastic,104,200,-0.013084086915241747,0.857,False
heteroskedastic,105,200,-0.03569715581533132,0.612,False
heteroskedastic,106,200,-0.08215261542984732,0.252,False
heteroskedastic,107,200,0.024404119254527804,0.717,False
heteroskedastic,108,200,0.04252457906119667,0.567,False
heteroskedastic,109,200,0.1256289378343064,0.08,False
heteroskedastic,110,200,-0.07594839870996777,0.299,False
heteroskedastic,111,200,-0.02366459161479037,0.712,False
heteroskedastic,112,200,0.048544213605340135,0.491,False
heteroskedastic,113,200,0.1497262431560789,0.04,True
heteroskedastic,114,200,-0.17938655193376796,0.012,True
heteroskedastic,115,200,0.073339860998978,0.295,False
heteroskedastic,116,200,0.0035955898897472444,0.96,False
heteroskedastic,117,200,-0.0067741693542338575,0.921,False
heteroskedastic,118,200,0.1239910357624477,0.086,False
heteroskedastic,119,200,-0.027640451376455624,0.697,False
heteroskedastic,120,200,0.054505383074099335,0.441,False
heteroskedastic,121,200,-0.0033465849195925697,0.97,False
heteroskedastic,122,200,-0.034270619616975195,0.625,False
heteroskedastic,123,200,-0.028844221105527642,0.678,False
heteroskedastic,124,200,0.1018210837100063,0.148,False
heteroskedastic,125,200,-0.06787149769106555,0.328,False
heteroskedastic,126,200,0.04839347798450726,0.491,False
heteroskedastic,127,200,-0.002082803632194115,0.977,False
heteroskedastic,128,200,0.07309082727068178,0.276,False
heteroskedastic,129,200,-0.012281561644627598,0.865,False
heteroskedastic,130,200,-0.12410410260256508,0.085,False
heteroskedastic,131,200,-0.01814745368634216,0.815,False
heteroskedastic,132,200,-0.07564691954058868,0.306,False
heteroskedastic,133,200,0.03689042226055652,0.604,False
heteroskedastic,134,200,-0.07641491037275933,0.294,False
heteroskedastic,135,200,-0.02949302050516277,0.676,False
