protocol_id,scope,baseline,candidate_id,scenario,icc,beta,repetition,wild_draws,simulation_seed,analysis_seed,status,orthogonal_score_mean,orthogonal_score_t,orthogonal_student_p,orthogonal_wild_p,partial_rank_slope,partial_rank_slope_ci_low,partial_rank_slope_ci_high,supported,positive_supported
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.35,8,199,3349042671383735655,15410508527983490688,estimated,0.009773771101703388,0.9128174163044203,0.3659973513881196,0.36,0.0989251702180166,-0.10205591092002235,0.29990625135605553,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.35,9,199,8681104591657420190,11885971009279957947,estimated,0.026829499607003305,2.9554520737201693,0.004867992095133117,0.01,0.3067816805278188,0.13953648232938562,0.47402687872625193,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.5,0,199,3536443347313106434,14057410832080971508,estimated,0.03126121296531457,3.447182202876083,0.001204064829415354,0.005,0.42464865209639596,0.18579663557903608,0.6635006686137559,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.5,1,199,12187334573280955499,12907082898798090290,estimated,0.031675843232624755,2.925523888258124,0.005280707784622832,0.005,0.4046937754260467,0.1776748053542857,0.6317127454978076,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.5,2,199,3337451301750798489,12772248462930428872,estimated,0.04104323761187397,4.272866759319229,9.336863246002038e-05,0.005,0.48419329878185824,0.2902642437015853,0.6781223538621312,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.5,3,199,13820511082220388145,11753266232855984690,estimated,0.032810867707176956,3.637870177345515,0.0006813437736735623,0.005,0.373024676389675,0.17804148740731524,0.5680078653720348,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.5,4,199,934830184409076435,10166527526363881216,estimated,0.02144273839139398,1.9770455850639632,0.05391920751984372,0.05,0.24567831180990216,0.013087957581895265,0.4782686660379091,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.5,5,199,928169073706520004,1849170693844919201,estimated,0.018955393413924843,1.8600533143851514,0.06914230023383054,0.065,0.18369029852625374,-0.005693615349111447,0.3730742124016189,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.5,6,199,12082318709762862334,10855717852648660771,estimated,0.029269312873635683,2.7428498169900877,0.008592628433815305,0.01,0.3040585398379522,0.11022610276959274,0.4978909769063117,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.5,7,199,15930867221709223992,18377678534439526462,estimated,0.026988944633438636,3.145861983050107,0.0028712953505157764,0.005,0.324388367312412,0.1324641139289472,0.5163126206958768,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.5,8,199,2646690470893067755,6296983048636629744,estimated,0.029779779667137324,2.466400186397911,0.017350858250672698,0.02,0.2749684170395864,0.06424191531954127,0.48569491875963156,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.5,9,199,11980907957075103175,1480223772051273053,estimated,0.038185854469232026,2.8329673416757326,0.006772577953797134,0.01,0.36302368881074853,0.14017827815963707,0.58586909946186,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.8,0.2,0,199,1171236264041492594,3177121508888797329,estimated,0.0259417372481556,2.3657586131306796,0.022169298453948678,0.035,0.2424564044297615,0.054249026559488794,0.4306637823000342,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.8,0.2,1,199,3302380700538462968,12071347624090142331,estimated,0.05282817984477786,4.296860845386712,8.640742621890642e-05,0.005,0.49480408288637573,0.3134450999855042,0.6761630657872473,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.8,0.2,2,199,6163677876793576237,5907512029741541609,estimated,0.02499325554864509,2.242357051114111,0.029695185446292797,0.045,0.26478354532523385,0.036833632139824046,0.49273345851064365,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.8,0.2,3,199,4170266004599022505,2269163132347619598,estimated,0.03427039741367523,3.368713652543271,0.0015155480257014703,0.005,0.46301770833720496,0.19297743198922102,0.7330579846851889,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.8,0.2,4,199,168154907552651293,458684252454724495,estimated,0.042714384244200994,3.401009064760208,0.0013790493924411013,0.005,0.41575414394243504,0.22666529056899654,0.6048429973158735,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.8,0.2,5,199,8493548384014748032,15812997664887422199,estimated,0.04142235423238749,4.025508657040218,0.00020559921638546211,0.005,0.410814366105144,0.2448774423639274,0.5767512898463606,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.8,0.2,6,199,16333379044271836491,8030969791127725083,estimated,0.03119237677376872,3.292480066312617,0.0018904506425559378,0.005,0.35894920387502793,0.15018777253384344,0.5677106352162125,True,True
