scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,repetition,seed,raw_r,raw_p,partial_r,partial_p,legacy_partial_reject,crossfit_residual_r,crossfit_residual_p,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_residual_reject,positive_delta_mse,delta_ci_positive,joint_increment_decision,profile_pass
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,82,21265534,0.19587158715871586,0.05081338427563565,0.14023814496559897,0.1662106487737954,False,0.015037593984962403,0.948,-0.00014518921156007544,-0.0012266990696374117,0.0008483413514564985,-0.007305190265373808,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,83,21265535,0.07643564356435643,0.44973715529330105,0.11515218713214365,0.2563842322350677,False,0.44360902255639095,0.048,-0.0003536274163457309,-0.001742409888797778,0.0010623849711969078,-0.01599647633108793,True,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,84,21265536,0.1354095409540954,0.17918557633382595,-0.06428024535482928,0.5273138416084182,False,-0.3293233082706767,0.202,-0.0013586764156529735,-0.0027065484158038306,-0.0003685723915151489,-0.07938885350850144,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,85,21265537,-0.07159915991599158,0.47900792363173894,-0.02121185689657637,0.8349179868926351,False,0.003007518796992481,0.99,-0.0021552093567058436,-0.0032580228316467447,-0.0010558681620349807,-0.062272682587371946,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,86,21265538,-0.0399039903990399,0.6934481152247758,0.02735347228835252,0.7881164078443463,False,0.09924812030075188,0.71,-0.001745894959881849,-0.0037710476667611077,-0.00023771859653269988,-0.08233772376766899,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,87,21265539,-0.060942094209420934,0.5469616492421223,-0.038805356776130326,0.7029447026570568,False,0.003007518796992481,0.992,-0.0006550061185255293,-0.0015623584150226467,0.00020147890204413115,-0.024600640395745953,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,88,21265540,0.09646564656465645,0.3397004379475075,0.024465883271736585,0.8100381689885658,False,0.1744360902255639,0.396,-0.001582279338278987,-0.0037118882278579573,0.0004192351315362353,-0.05849548316733519,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,89,21265541,-0.1670927092709271,0.09658836085491018,-0.07768602491131421,0.44468524826163525,False,-0.20751879699248119,0.384,-0.00042209087385207747,-0.001401104300436503,0.000413260693482262,-0.020190429604890966,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,90,21265542,-0.0016081608160816079,0.987330580098831,0.0720400894669038,0.47856782474096615,False,-0.4631578947368421,0.046,1.5973058180851485e-06,-0.0006623351373422684,0.0006634131048613862,8.462587389064974e-05,True,True,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,91,21265543,0.0628142814281428,0.5346923595861779,-0.020332229940001584,0.8416726083397699,False,-0.24360902255639094,0.29,-0.00029841199084318024,-0.0005284715169682897,-7.591739674510445e-05,-0.02137895846023498,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,92,21265544,0.026762676267626757,0.7915415413154242,-0.12421228867370732,0.2205937945710548,False,-0.22255639097744356,0.346,0.00012490129034358616,-0.0006521793299624001,0.0008199662549769282,0.007635279080054297,False,True,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,93,21265545,0.06148214821482148,0.543408393168513,-0.022269774806505716,0.8268101706691459,False,0.193984962406015,0.368,2.630218784527294e-05,-0.0009807772190293473,0.0011047512144551563,0.0010809721058386817,False,True,False,False,False
