scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,legacy_partial_reject_rate,legacy_partial_reject_ci_low,legacy_partial_reject_ci_high,crossfit_residual_reject_rate,crossfit_residual_reject_ci_low,crossfit_residual_reject_ci_high,joint_increment_decision_rate,joint_increment_decision_ci_low,joint_increment_decision_ci_high,profile_pass_rate,profile_pass_ci_low,profile_pass_ci_high,repetitions,median_residual_r,median_delta_mse,median_relative_mse_improvement
null_metric,no-increment,False,150,2,polynomial_ridge,0.06,0.027786123963188192,0.1247681544589592,0.07,0.03431926106727268,0.137495147390735,0.0,3.469446951953614e-18,0.03699349820698568,0.5,0.4038315303659956,0.5961684696340044,100,0.026918798665183534,-0.0004281007843464739,-0.017542210299246856
null_metric,no-increment,False,150,4,polynomial_ridge,0.04,0.01566330399154762,0.0983707143588792,0.07,0.03431926106727268,0.137495147390735,0.0,3.469446951953614e-18,0.03699349820698568,0.61,0.5120301704584073,0.6998312599360558,100,0.03136818687430479,-0.00076475569429218,-0.035449006538972816
null_metric,no-increment,False,150,6,polynomial_ridge,0.02,0.00550196755016235,0.07001179072854388,0.08,0.041093461484380624,0.14998107700948735,0.0,3.469446951953614e-18,0.03699349820698568,0.51,0.4134801193402717,0.6057800106955886,100,-0.03248053392658509,-0.0014367795717908308,-0.06242269648348413
null_metric,no-increment,False,300,2,polynomial_ridge,0.1,0.0552291370606751,0.17436566150491345,0.09,0.04807254000256516,0.1622621285271631,0.0,3.469446951953614e-18,0.03699349820698568,0.68,0.5833738138954762,0.7633085267500092,100,0.006362878577382608,-0.00017331430448255976,-0.0077577555968749035
null_metric,no-increment,False,300,4,polynomial_ridge,0.1,0.0552291370606751,0.17436566150491345,0.09,0.04807254000256516,0.1622621285271631,0.0,3.469446951953614e-18,0.03699349820698568,0.73,0.6356788323205499,0.8073041585042365,100,0.013698249513753823,-0.00038855479410398845,-0.017344359899159056
null_metric,no-increment,False,300,6,polynomial_ridge,0.06,0.027786123963188192,0.1247681544589592,0.07,0.03431926106727268,0.137495147390735,0.0,3.469446951953614e-18,0.03699349820698568,0.75,0.656955364519384,0.8245478863771232,100,-0.007752153375937761,-0.00055049645273715,-0.024911396303254042
null_metric,no-increment,False,600,2,polynomial_ridge,0.06,0.027786123963188192,0.1247681544589592,0.0,3.469446951953614e-18,0.03699349820698568,0.0,3.469446951953614e-18,0.03699349820698568,0.93,0.8625048526092651,0.9656807389327273,100,0.012660601430654905,-9.349561848896737e-05,-0.004130345151364075
null_metric,no-increment,False,600,4,polynomial_ridge,0.06,0.027786123963188192,0.1247681544589592,0.09,0.04807254000256516,0.1622621285271631,0.0,3.469446951953614e-18,0.03699349820698568,0.89,0.8136870349691969,0.9374580364293543,100,-0.0030522952982846028,-0.00017518459285635092,-0.008107918446583274
null_metric,no-increment,False,600,6,polynomial_ridge,0.06,0.027786123963188192,0.1247681544589592,0.05,0.02154367915436796,0.11175046923191913,0.0,3.469446951953614e-18,0.03699349820698568,0.89,0.8136870349691969,0.9374580364293543,100,0.010952149454823252,-0.00023636305000863944,-0.011731353608189672
post_treatment_control,estimand-warning,False,150,2,polynomial_ridge,0.08,0.041093461484380624,0.14998107700948735,0.29,0.2101483574912227,0.3853889117557111,0.09,0.04807254000256516,0.1622621285271631,0.27,0.1926958414957634,0.36432116767944994,100,0.2676307007786429,0.0009913301063444995,0.07151617657438944
post_treatment_control,estimand-warning,False,150,4,polynomial_ridge,0.09,0.04807254000256516,0.1622621285271631,0.08,0.041093461484380624,0.14998107700948735,0.0,3.469446951953614e-18,0.03699349820698568,0.58,0.4820648670304296,0.6720161732564526,100,0.008008898776418243,-0.0004384485098475879,-0.037658949141251494
post_treatment_control,estimand-warning,False,150,6,polynomial_ridge,0.1,0.0552291370606751,0.17436566150491345,0.07,0.03431926106727268,0.137495147390735,0.0,3.469446951953614e-18,0.03699349820698568,0.48,0.384645517580519,0.5768342223477603,100,0.026028921023359287,-0.0006442940310107956,-0.04019291068347545
post_treatment_control,estimand-warning,False,300,2,polynomial_ridge,0.04,0.01566330399154762,0.0983707143588792,0.61,0.5120301704584073,0.6998312599360558,0.39,0.3001687400639441,0.4879698295415926,0.14,0.08526343659939134,0.22137188210963837,100,0.2832453459294249,0.0008985814698618342,0.06751848398680002
post_treatment_control,estimand-warning,False,300,4,polynomial_ridge,0.04,0.01566330399154762,0.0983707143588792,0.04,0.01566330399154762,0.0983707143588792,0.0,3.469446951953614e-18,0.03699349820698568,0.78,0.6892964648501421,0.8499871761539459,100,0.05204223395387608,-9.926663422825041e-05,-0.008162470836197411
post_treatment_control,estimand-warning,False,300,6,polynomial_ridge,0.07,0.03431926106727268,0.137495147390735,0.09,0.04807254000256516,0.1622621285271631,0.0,3.469446951953614e-18,0.03699349820698568,0.7,0.6041514536665332,0.7810511470506724,100,0.00853014726312865,-0.00044228204382352945,-0.035384803344801055
post_treatment_control,estimand-warning,False,600,2,polynomial_ridge,0.06,0.027786123963188192,0.1247681544589592,0.83,0.7445199523239887,0.8910643388594006,0.79,0.7002003116591013,0.858343459380847,0.1,0.0552291370606751,0.17436566150491345,100,0.2599520800055559,0.0010138918832437909,0.07716706573518756
post_treatment_control,estimand-warning,False,600,4,polynomial_ridge,0.05,0.02154367915436796,0.11175046923191913,0.04,0.01566330399154762,0.0983707143588792,0.01,0.0017674320641406505,0.054486196178705315,0.87,0.7901964855992357,0.9224283257275948,100,0.05003819709702062,4.5146735325633965e-05,0.004347189654330337
post_treatment_control,estimand-warning,False,600,6,polynomial_ridge,0.11,0.06254196357064568,0.18631296503080313,0.07,0.03431926106727268,0.137495147390735,0.0,3.469446951953614e-18,0.03699349820698568,0.84,0.7557973061072976,0.8990471151119521,100,-0.0003194666296270573,-0.00014145999805213662,-0.01262663472805582
simpson_increment,increment-after-environment-control,True,150,2,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.7935483870967741,0.016061517395399683,0.638765448730438
simpson_increment,increment-after-environment-control,True,150,4,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,100,0.7779755283648497,0.017441670916443865,0.6556525600213048
simpson_increment,increment-after-environment-control,True,150,6,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,0.93,0.8625048526092651,0.9656807389327273,0.94,0.8752318455410406,0.9722138760368118,100,0.8015572858731924,0.019620767544206913,0.6667363923530416
simpson_increment,increment-after-environment-control,True,300,2,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.7915254237288137,0.01619474446891806,0.6574600888039155
simpson_increment,increment-after-environment-control,True,300,4,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.7956098916365659,0.01703493624549415,0.6819792523210954
simpson_increment,increment-after-environment-control,True,300,6,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,100,0.7911642122811893,0.01792987033151444,0.6783542985822673
simpson_increment,increment-after-environment-control,True,600,2,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.799308979790263,0.016056304778260165,0.6544939411839245
simpson_increment,increment-after-environment-control,True,600,4,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,100,0.8033509271477185,0.01689094008836178,0.6842614467743806
simpson_increment,increment-after-environment-control,True,600,6,polynomial_ridge,1.0,0.9630065017930143,1.0,1.0,0.9630065017930143,1.0,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,100,0.7963816931731369,0.01699760278850184,0.6849993972514427
