scope,baseline,candidate_id,scenario,icc,beta,repetition,wild_draws,status,n_groups,stable_positive,positive_split_count,maximum_orthogonal_wild_p,minimum_orthogonal_score_mean
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,2,999,estimated,24,False,2,0.07,0.09838176006722367
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,3,999,estimated,24,False,1,0.858,-0.0053049253436021045
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,4,999,estimated,24,False,0,0.562,0.017329971469518052
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,5,999,estimated,24,False,0,0.861,0.0032900848163549636
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,6,999,estimated,24,False,0,0.737,0.009105673407168535
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,7,999,estimated,24,False,0,0.651,-0.009659659134436288
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,8,999,estimated,24,True,3,0.001,0.0740626090837433
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,9,999,estimated,24,False,0,0.758,-0.037293394424888306
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,10,999,estimated,24,False,0,0.663,-0.04341030196177681
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,11,999,estimated,24,False,0,0.345,0.04230093697779868
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,12,999,estimated,24,False,0,0.417,0.03835984438697876
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,13,999,estimated,24,False,0,0.027,0.04245067891982532
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,14,999,estimated,24,False,0,0.104,0.06662109416154786
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,15,999,estimated,24,False,2,0.09,0.06768373137010478
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,16,999,estimated,24,False,1,0.377,0.02392320897030521
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,17,999,estimated,24,False,0,0.695,0.012462355903907173
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,18,999,estimated,24,False,0,0.22,0.030227805203406816
text24,B3_validation,d2_r01_repeat3_a01,increment,0.3,0.5,19,999,estimated,24,False,1,0.248,0.0236489819839179
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,0,999,estimated,24,False,0,0.602,-0.04438521440853752
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,1,999,estimated,24,False,1,0.226,0.04046810174148541
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,2,999,estimated,24,False,0,0.868,0.004327066546904259
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,3,999,estimated,24,False,1,0.052,0.10100003815967425
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,4,999,estimated,24,False,0,0.111,0.05878316547785966
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,5,999,estimated,24,False,1,0.067,0.09966703690368478
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,6,999,estimated,24,False,0,0.296,0.03359147004508126
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,7,999,estimated,24,False,1,0.103,0.08129995215928969
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,8,999,estimated,24,False,1,0.187,0.04894037553804442
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,9,999,estimated,24,False,0,0.108,-0.04178369682617636
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,10,999,estimated,24,False,0,0.645,0.016341346482798745
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,11,999,estimated,24,False,0,0.94,-0.0076044687598451205
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,12,999,estimated,24,False,0,0.203,-0.12048177074937755
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,13,999,estimated,24,False,0,0.366,0.013351763451824962
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,14,999,estimated,24,False,2,0.716,0.010273825010747922
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,15,999,estimated,24,False,0,0.985,-0.016352597278636583
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,16,999,estimated,24,False,0,0.315,0.03961105684410684
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,17,999,estimated,24,False,0,0.598,-0.07606749970335676
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,18,999,estimated,24,False,0,0.966,-0.05025913301287634
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.35,19,999,estimated,24,False,0,0.796,-0.043736384051536605
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,0,999,estimated,24,False,0,0.994,-0.0068996546802313
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,1,999,estimated,24,False,0,0.962,-0.0009640492933628945
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,2,999,estimated,24,False,1,0.372,0.04156259319709468
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,3,999,estimated,24,False,0,0.267,0.04625293872090891
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,4,999,estimated,24,True,3,0.002,0.1521052793626186
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,5,999,estimated,24,False,0,0.551,-0.02618599621810268
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,6,999,estimated,24,False,0,0.967,0.0006836717501291523
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,7,999,estimated,24,False,1,0.143,0.0397132824252544
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,8,999,estimated,24,False,2,0.019,0.07892791477041279
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,9,999,estimated,24,False,0,0.746,-0.037067721359799424
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,10,999,estimated,24,False,1,0.571,0.013201110752714781
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,11,999,estimated,24,False,0,0.643,0.020258053129470006
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,12,999,estimated,24,False,1,0.016,0.1128510933822608
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,13,999,estimated,24,True,3,0.002,0.19285918754016088
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,14,999,estimated,24,False,1,0.479,0.019713235142977382
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,15,999,estimated,24,False,0,0.201,0.06500333462582168
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,16,999,estimated,24,False,0,0.333,0.0447953577318859
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,17,999,estimated,24,False,1,0.064,0.05574100628364972
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,18,999,estimated,24,False,0,0.03,0.08350841298201338
text24,B3_validation,d2_r01_repeat3_a01,increment,0.8,0.5,19,999,estimated,24,False,2,0.021,0.04608690789269385
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,0,999,estimated,24,False,0,0.937,-0.003951265353945163
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,1,999,estimated,24,False,0,0.947,-0.08122078031586516
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,2,999,estimated,24,False,1,0.117,0.07707253654097164
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,3,999,estimated,24,False,0,0.045,-0.10753148817288714
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,4,999,estimated,24,False,0,0.114,-0.08387601129709038
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,5,999,estimated,24,False,0,0.532,0.020223366530601018
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,6,999,estimated,24,False,0,0.836,0.010155570634182098
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,7,999,estimated,24,False,0,0.924,-0.04211150221756582
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,8,999,estimated,24,False,0,0.905,-0.04955896100885088
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,9,999,estimated,24,False,0,0.462,-0.05859191244326003
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,10,999,estimated,24,False,0,0.112,-0.0645865021229078
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,11,999,estimated,24,False,0,0.427,-0.08402928368313595
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,12,999,estimated,24,False,1,0.791,0.00668464816966171
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,13,999,estimated,24,False,0,0.689,-0.08967741885580127
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,14,999,estimated,24,False,0,0.504,-0.08551683302467188
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,15,999,estimated,24,False,0,0.947,-0.007945264442570682
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,16,999,estimated,24,False,0,0.72,-0.07909929916985463
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,17,999,estimated,24,False,0,0.049,-0.0871699786981542
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,18,999,estimated,24,False,0,0.075,-0.09572129819600611
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.3,0.0,19,999,estimated,24,False,0,0.802,-0.04786783520528498
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,0,999,estimated,24,False,0,0.946,0.0036910043538025427
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,1,999,estimated,24,False,0,0.427,-0.028209046620255123
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,2,999,estimated,24,False,0,0.061,-0.1799106099608374
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,3,999,estimated,24,False,0,0.586,-0.013971446523071506
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,4,999,estimated,24,False,1,0.041,0.06780257045939012
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,5,999,estimated,24,False,2,0.022,0.21751534163141306
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,6,999,estimated,24,False,0,0.692,-0.029147706912375188
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,7,999,estimated,24,False,0,0.223,-0.0558909377057125
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,8,999,estimated,24,False,0,0.631,-0.04271994152546635
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,9,999,estimated,24,False,2,0.028,0.0917427389952481
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,10,999,estimated,24,False,0,0.542,0.018537388061705996
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,11,999,estimated,24,False,0,0.209,-0.11271777509600488
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,12,999,estimated,24,False,1,0.101,0.02591746388512302
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,13,999,estimated,24,False,0,0.86,-0.07662037210785157
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,14,999,estimated,24,False,0,0.721,0.011409522527283474
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,15,999,estimated,24,False,0,0.003,-0.06772322962001685
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,16,999,estimated,24,False,0,0.729,0.01614317566585588
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,17,999,estimated,24,False,0,0.939,0.00198473020147853
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,18,999,estimated,24,False,0,0.02,-0.1597017837803785
text24,B3_validation,d2_r01_repeat3_a01,independent_null,0.8,0.0,19,999,estimated,24,False,0,0.12,0.026450124467629524
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,0,999,estimated,24,False,0,0.336,0.03632203889717168
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,1,999,estimated,24,False,0,0.262,0.03474952818125457
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,2,999,estimated,24,False,0,0.687,-0.053008224211649226
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,3,999,estimated,24,False,0,0.696,-0.014007220655679643
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,4,999,estimated,24,False,0,0.291,-0.06372066700549023
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,5,999,estimated,24,False,0,0.507,-0.09136391387150905
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,6,999,estimated,24,False,0,0.7,-0.005142462831969542
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,7,999,estimated,24,False,0,0.852,-0.011653189966382834
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,8,999,estimated,24,False,0,0.407,-0.03139468405676745
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,9,999,estimated,24,False,0,0.95,-0.016553048013098398
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,10,999,estimated,24,False,0,0.474,0.024028308065707566
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,11,999,estimated,24,False,0,0.928,-0.0038144687769607936
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,12,999,estimated,24,False,0,0.602,-0.05448949203364489
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,13,999,estimated,24,False,0,0.626,0.016128219555788692
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,14,999,estimated,24,False,0,0.804,0.01091299936828956
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,15,999,estimated,24,False,0,0.874,-0.05675516982594397
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,16,999,estimated,24,False,0,0.957,-0.019310075982555294
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,17,999,estimated,24,False,0,0.944,-0.02210302395952098
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,18,999,estimated,24,False,2,0.016,0.12990597575847299
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.3,0.0,19,999,estimated,24,False,0,0.897,-0.06261086086212965
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,0,999,estimated,24,False,0,0.357,-0.053662539616175044
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,1,999,estimated,24,False,0,0.908,-0.0033433780463476234
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,2,999,estimated,24,False,2,0.03,0.07740977978640365
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,3,999,estimated,24,False,0,0.156,-0.0633119945272561
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,4,999,estimated,24,False,1,0.034,0.06069381253318929
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,5,999,estimated,24,False,0,0.598,-0.08758417733366901
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,6,999,estimated,24,False,2,0.069,0.048855420245464944
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,7,999,estimated,24,False,0,0.866,-0.04956764929383647
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,8,999,estimated,24,False,0,0.689,-0.021764203187766968
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,9,999,estimated,24,False,0,0.02,-0.08254248756376924
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,10,999,estimated,24,False,0,0.991,-0.07088799964295424
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,11,999,estimated,24,False,0,0.099,-0.07098665276171946
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,12,999,estimated,24,False,0,0.114,-0.1172291213861088
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,13,999,estimated,24,False,0,0.987,-0.016061799827364585
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,14,999,estimated,24,False,0,0.548,-0.01695301822771861
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,15,999,estimated,24,False,0,0.98,-0.04207527101472047
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,16,999,estimated,24,False,0,0.614,0.02172478729322534
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,17,999,estimated,24,False,1,0.082,0.07740882685892438
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,18,999,estimated,24,False,0,0.259,-0.16298271156189684
text24,B3_validation,d2_r01_repeat3_a01,interaction_proxy_null,0.8,0.0,19,999,estimated,24,False,0,0.046,-0.14033822934749976
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,0,999,estimated,24,False,0,0.63,-0.04397372733469921
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,1,999,estimated,24,False,0,0.575,-0.02746154210685264
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,2,999,estimated,24,False,0,0.227,0.05165673905764443
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,3,999,estimated,24,False,0,0.181,-0.05239004005455713
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,4,999,estimated,24,False,0,0.158,0.039647118411612566
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,5,999,estimated,24,False,0,0.893,-0.0536246869640403
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,6,999,estimated,24,False,0,0.617,0.010155933228269501
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,7,999,estimated,24,False,0,0.632,-0.042326324170126134
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,8,999,estimated,24,False,0,0.952,-0.005161890258014089
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,9,999,estimated,24,False,0,0.748,-0.04585205725404771
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,10,999,estimated,24,False,0,0.292,-0.02920608752461631
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,11,999,estimated,24,False,0,0.9,-0.005003360989395248
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,12,999,estimated,24,False,0,0.771,-0.02253347119260145
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,13,999,estimated,24,False,0,0.465,0.02373067093467979
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,14,999,estimated,24,False,0,0.063,-0.06434708991078615
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,15,999,estimated,24,False,0,0.786,-0.06473612502604498
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,16,999,estimated,24,False,0,0.143,-0.05892135528793956
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,17,999,estimated,24,False,0,0.03,-0.12899595654993037
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,18,999,estimated,24,True,3,0.005,0.07164432691934715
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.3,0.0,19,999,estimated,24,False,0,0.968,-0.03547255269473277
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,0,999,estimated,24,False,0,0.335,-0.05193135471592342
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,1,999,estimated,24,False,0,0.59,-0.01559929101031865
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,2,999,estimated,24,False,0,0.031,0.049566128546144395
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,3,999,estimated,24,False,0,0.716,-0.08687486740473888
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,4,999,estimated,24,False,0,0.543,0.013061539500129856
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,5,999,estimated,24,False,0,0.851,-0.0023244058985466783
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,6,999,estimated,24,False,2,0.03,0.09552302368487516
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,7,999,estimated,24,False,0,0.121,-0.05196651591198124
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,8,999,estimated,24,False,0,0.577,-0.011087197881229712
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,9,999,estimated,24,False,0,0.727,-0.003322690255922609
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,10,999,estimated,24,False,0,0.905,-0.045227890270643833
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,11,999,estimated,24,False,0,0.229,0.033309931727580885
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,12,999,estimated,24,False,0,0.904,-0.04778366736311787
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,13,999,estimated,24,False,0,0.419,0.04110447233593753
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,14,999,estimated,24,False,0,0.873,-0.0033936951893464595
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,15,999,estimated,24,False,0,0.332,0.04176408895361072
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,16,999,estimated,24,False,0,0.328,-0.0355762371584602
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,17,999,estimated,24,False,0,0.767,-0.02664529250360087
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,18,999,estimated,24,False,0,0.913,-0.00783893645907969
text24,B3_validation,d2_r01_repeat3_a01,nonlinear_proxy_null,0.8,0.0,19,999,estimated,24,False,0,0.278,-0.07569467667126308
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,0,999,estimated,24,False,0,0.838,0.0043855903826037455
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,1,999,estimated,24,False,0,0.363,-0.06431971093606119
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,2,999,estimated,24,False,1,0.441,0.02139357923580941
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,3,999,estimated,24,False,0,0.931,-0.04436204964418894
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,4,999,estimated,24,False,2,0.201,0.02577495649163557
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,5,999,estimated,24,False,0,0.552,0.01097781852406437
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,6,999,estimated,24,False,0,0.351,0.017544770689323256
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,7,999,estimated,24,False,1,0.698,-0.015591767552056067
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,8,999,estimated,24,False,0,0.607,0.024436608120089815
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,9,999,estimated,24,False,0,0.645,-0.010222911110603345
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,10,999,estimated,24,False,0,0.737,-0.06216945790075203
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,11,999,estimated,24,False,0,0.537,-0.05751671078625725
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,12,999,estimated,24,False,0,0.863,0.006512617534675256
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,13,999,estimated,24,False,0,0.857,-0.019681725813088174
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,14,999,estimated,24,False,0,0.285,-0.07969862373814375
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,15,999,estimated,24,False,0,0.826,-0.054977623975230955
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,16,999,estimated,24,False,0,0.783,-0.019804944326079838
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,17,999,estimated,24,False,0,0.692,-0.0077794678392209
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,18,999,estimated,24,False,0,0.42,0.023908242920299555
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.3,0.0,19,999,estimated,24,False,0,0.163,-0.04364197487247007
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,0,999,estimated,24,False,0,0.2,0.04241690322013427
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,1,999,estimated,24,False,0,0.032,-0.06517068642755569
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,2,999,estimated,24,False,0,0.11,-0.08404488028860192
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,3,999,estimated,24,False,0,0.906,-0.09031188692121618
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,4,999,estimated,24,False,0,0.277,-0.034658673405881475
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,5,999,estimated,24,False,0,0.941,-0.0421001784612893
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,6,999,estimated,24,False,0,0.611,-0.05090531021219111
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,7,999,estimated,24,False,0,0.448,-0.07775937165083192
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,8,999,estimated,24,False,0,0.789,-0.07132012704456875
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,9,999,estimated,24,False,0,0.037,-0.20725634698547593
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,10,999,estimated,24,False,0,0.084,-0.06191144526179155
text24,B3_validation,d2_r01_repeat3_a05,additive_proxy_null,0.8,0.0,11,999,estimated,24,False,0,0.644,-0.010076067876837907
