study_id,scope,baseline_level,metric,target,controls,nuisance_model,n,independence_units,raw_r,partial_r,legacy_classification,crossfit_run_residual_r,crossfit_residual_r,crossfit_permutation_p,crossfit_residual_ci_low,crossfit_residual_ci_high,baseline_mse,augmented_mse,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_permutation_q,increment_classification
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.log_prod_of_spec_over_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,-0.2650638733199442,0.33837362091939127,sign-inversion,0.05611699301758114,-0.016465684465684468,0.591,-0.08527883297864831,0.04153469274483111,0.01002662334677012,0.006968522601945931,0.0030581007448241887,0.002536071039278809,0.0036218617923959697,0.30499806755075687,0.6521379310344827,predictive-improvement-only
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.log_prod_of_spec_over_margin_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,-0.3148149162460588,0.1883409496143137,weak-or-mixed,-0.21471626755995607,-0.31540478740478745,0.001,-0.3673892458916617,-0.25918700018489765,0.010128520603851296,0.0063998089346352345,0.003728711669216061,0.0031425292566733985,0.004348809474515903,0.36813981182979927,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.log_spec_init_main,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,-0.2522302191791605,0.36678866495633916,sign-inversion,0.08310934160883537,0.01341912141912142,0.678,-0.049118322961238664,0.07356984213259712,0.010077878220000017,0.007140104316162494,0.0029377739038375225,0.0024341434432821204,0.0034906492309025663,0.2915071843205422,0.7232000000000001,predictive-improvement-only
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.log_spec_init_main_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,-0.29307729037208957,0.2462635377209499,sign-inversion,-0.09918695880135986,-0.18790006390006392,0.001,-0.24345009003712115,-0.13096536952816526,0.010143496731185718,0.006412023736030116,0.0037314729951556016,0.0031444267531907663,0.004304032858794889,0.36786850669388577,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.log_spec_orig_main,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,-0.25314009934646137,0.35055193354071496,sign-inversion,0.0658738222199803,0.00013617613617613618,0.997,-0.06227080093449942,0.061035215529120494,0.010128240217875626,0.0070742814494217255,0.0030539587684539,0.0025351506894183487,0.003590177262693529,0.30152906158997683,0.997,predictive-improvement-only
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.log_spec_orig_main_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,-0.29357516342160084,0.2423994542203204,sign-inversion,-0.1027127646948182,-0.19645796845796845,0.001,-0.2520695690160224,-0.13859491548460082,0.010151139007989862,0.006232979246286166,0.003918159761703696,0.0033584481993003566,0.004544372680473129,0.3859822783058877,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.log_sum_of_fro,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.5779416955322724,0.17673456565162993,weak-or-mixed,0.2641353236987537,0.2767984807984808,0.001,0.21835596274972932,0.33480416182067463,0.010089821236351354,0.009260342405153303,0.0008294788311980512,0.00048471004675249577,0.0011956088472487526,0.08220946751857464,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.log_sum_of_fro_over_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.548223564701861,0.23814784819889173,survives,0.27960237165791363,0.2925535605535606,0.001,0.2345622256091599,0.3552653146878428,0.010135088095675709,0.009080929932662797,0.0010541581630129117,0.0006394800588441774,0.0014729127620652048,0.10401075482142917,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.log_sum_of_spec,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.6295547817734444,0.09222796825688159,washout,0.11481159533992183,0.041558201558201564,0.166,-0.021010593781195176,0.1072552980182964,0.010108852582572044,0.009664114119378713,0.000444738463193331,0.00014575790192487205,0.0007498003439378469,0.043994949927361,0.20430769230769233,predictive-improvement-only
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.log_sum_of_spec_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.6099080962904855,-0.024844159990038053,washout,-0.05969573319145916,-0.14896075696075697,0.001,-0.21359383670660276,-0.08363759999129139,0.010131648712288138,0.009458599050731742,0.0006730496615563967,0.00037465619766509817,0.000972550980562585,0.06643041825365407,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.log_sum_of_spec_over_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.6030874311609701,-0.004754408459007433,washout,0.004623281246235868,-0.0834864954864955,0.01,-0.14452682524446378,-0.02245337566590801,0.01015519490582158,0.010000720770942849,0.00015447413487873138,-4.764613029824933e-05,0.0003586110138324704,0.015211341221051044,0.0128,residual-dependence-only
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.log_sum_of_spec_over_margin_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.5866170706709996,-0.1285448680792091,weak-or-mixed,-0.17474810358042434,-0.27575264375264374,0.001,-0.33749360564716874,-0.21691465020319928,0.01004147188330638,0.0096222700386012,0.0004192018447051783,0.0001696344065612809,0.0006466294640110634,0.04174705158534455,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.pacbayes_flatness,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.6625467610550482,0.4935486347908454,survives,0.30048936925574316,0.2773725373725374,0.001,0.21980772945495436,0.3386230842260092,0.010214701350978022,0.007868778417136516,0.002345922933841506,0.001787797732361565,0.0029199652603121165,0.2296614314247075,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.pacbayes_init,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.6927113036470601,0.4668721459850263,survives,0.4132952678395922,0.4106932226932227,0.001,0.35270679601645066,0.47026666570751413,0.010116820503491589,0.0063628486041626955,0.0037539718993288935,0.0030896172977816923,0.0043905262045535,0.37106242005907847,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.pacbayes_mag_flatness,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.7204511403519301,0.36303588244440615,survives,0.38444503412845216,0.4377093657093657,0.001,0.38147262612516397,0.4922616937014134,0.010067684869305314,0.00642565641422081,0.003642028455084504,0.003092719623146571,0.004208992153460881,0.36175431614754244,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.pacbayes_mag_init,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.30098123892172746,0.296488619262806,survives,0.19520714933115074,0.17900509100509102,0.001,0.12419046105001584,0.2416847017994105,0.010071850759519798,0.008169898443449754,0.0019019523160700436,0.001342754876140924,0.002470342144149337,0.18883841326504366,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.pacbayes_mag_orig,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.27170563444551593,0.2133371868448518,survives,0.12420090245766968,0.10886834486834487,0.001,0.043060725721753866,0.17023320662997113,0.010149230024355995,0.008691812757080005,0.0014574172672759903,0.000943717912209682,0.001947059029827189,0.14359880146360843,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.pacbayes_orig,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.6457030913061134,0.46671711351447803,survives,0.4181445784371866,0.41223080823080827,0.001,0.35424949999454275,0.473752770723481,0.010209791621145891,0.00800949030695596,0.002200301314189931,0.0016444640589598416,0.0027951805890275077,0.2155089345440511,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.param_norm,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.5875206397347865,0.3454503570170129,survives,0.3382362258211774,0.3340759900759901,0.001,0.2736380414787027,0.3923837404903609,0.010060054203428079,0.008960341462375858,0.0010997127410522205,0.0007063611227503059,0.0014892379832828597,0.10931479282462324,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.params,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.24652835765402295,0.12028740322174244,weak-or-mixed,-0.010382750113978361,-0.030300642300642302,0.345,-0.09691767777257608,0.034350596005426406,0.010021335052942178,0.009172878377137273,0.0008484566758049043,0.00042886108991502253,0.0012933771007432354,0.08466503428161547,0.39428571428571424,predictive-improvement-only
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.path_norm,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.4475992855828127,0.24106428456311696,survives,0.21862044801656053,0.21775838575838577,0.001,0.16019274581393939,0.276961807709195,0.01010954249761842,0.008747430255961162,0.001362112241657257,0.0009266811351553589,0.001782792422096843,0.13473530003737955,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,pooled,B2_training_state,complexity.path_norm_over_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size,cross_entropy,gen.train_acc,epoch",polynomial_ridge,9700,1000,0.45198281700740417,0.2686088461009867,survives,0.22675537939166293,0.2240592320592321,0.001,0.1633791267997092,0.2800324528681309,0.010164484106125417,0.008783081509847602,0.0013814025962778156,0.0009481661602403646,0.0018627997381354823,0.1359048409988011,0.001391304347826087,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.dist_spec_init,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.7144490593388205,-0.12968447423112742,weak-or-mixed,0.35665346169248474,0.39344086976347903,0.001,0.30082566993019383,0.477036539171669,0.0024525383699088047,0.0013133110014822487,0.001139227368426556,0.0008647475756908111,0.0014511736272460113,0.4645094985685859,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.dist_spec_init_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.7442122197251233,-0.22650146002997473,reverse-inversion,0.0684948648018991,0.0922567530270121,0.04,-0.0026105409117676065,0.18856923677015722,0.0024824838050089442,0.0017011716633667357,0.0007813121416422085,0.0005448799706991706,0.001001957073402461,0.3147300055153405,0.045714285714285714,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.fro_dist,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.901418826740958,0.09356953936145186,washout,0.4326105307822822,0.4695975903903616,0.001,0.39515445149667155,0.5341383164957294,0.00243699770851353,0.0012885860285418859,0.0011484116799716443,0.0008803291452858198,0.0014248756165758957,0.47124036102279676,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.fro_over_spec,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.9127602018356825,0.315722771158213,survives,0.01620555223601665,0.009175908703634814,0.835,-0.07901596300039207,0.09572365356336113,0.002455023377998551,0.001717966062481743,0.0007370573155168082,0.0004853894347015217,0.0009962943673293965,0.30022415351404574,0.8619354838709677,predictive-improvement-only
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.fro_over_spec_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.9027365256268848,0.29509293910026607,survives,0.0020151602731259977,-0.007131100524402098,0.893,-0.08891160850452796,0.07249836928182873,0.0024253856202549897,0.001670829077697859,0.0007545565425571307,0.0005187550301565795,0.0010197110661227086,0.31110786518054867,0.893,predictive-improvement-only
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.inverse_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.9020699127136121,0.3289968096077345,survives,0.3658357735432254,0.45109428437713756,0.001,0.37953083579201075,0.5245016253999917,0.002453738923756039,0.0018632372932895444,0.0005905016304664948,0.0004024485454007182,0.0007826919625114913,0.24065381396101818,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_prod_of_fro,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.1118817606017488,-0.13453562393533744,weak-or-mixed,-0.22479282149366117,-0.2501135444541778,0.001,-0.33953103404728,-0.15964358861545794,0.0024471333424551612,0.001914616749996592,0.0005325165924585692,0.00032475436224743627,0.000728761488973732,0.2176083269431921,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_prod_of_fro_over_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.10860316369887707,-0.10368859315013905,weak-or-mixed,-0.19743315459166083,-0.22548502994011976,0.001,-0.31875868399977497,-0.13612530325731184,0.0025210210609622444,0.0021031473223699733,0.00041787373859227114,0.0002329744061557258,0.0006024913071335184,0.16575575074044546,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_prod_of_spec,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,-0.020490341749561793,0.22908442810307297,hidden-after-control,0.250402467622491,0.28827187308749236,0.001,0.20968810371785185,0.36383631483985357,0.0024554567158910742,0.0020176695266892995,0.0004377871892017747,0.00023226319648140468,0.0006476403357376662,0.17829155218600695,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_prod_of_spec_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,-0.03397736240359644,0.29207665503721,hidden-after-control,0.34606503897677077,0.39411584846339387,0.001,0.3190060029243537,0.46466028504843293,0.0024704132120771044,0.0017545862391543368,0.0007158269729227677,0.0004936768307779025,0.0009530971107808127,0.2897600164309783,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_prod_of_spec_over_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,-0.04143059769220351,0.2622883778648105,hidden-after-control,0.2819295366057142,0.32045312181248725,0.001,0.2368595611252535,0.39629655693450316,0.0024554786706357462,0.0018164801954851627,0.0006389984751505836,0.00040742480976643135,0.0008736161891279706,0.2602337714402304,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_prod_of_spec_over_margin_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,-0.05315507886335227,0.3120339965101061,hidden-after-control,0.38216552910789253,0.42624218496873983,0.001,0.3545375770604559,0.49569643238810757,0.0025187718242715863,0.0015416522246897327,0.0009771195995818536,0.0007568203529217123,0.001211837184337738,0.3879349412146258,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_spec_init_main,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,-0.028225487457601516,0.2650399768817056,hidden-after-control,0.2908219886095991,0.3261640886563546,0.001,0.2489227893387611,0.39829787274162337,0.002478448022406474,0.0018939608480014853,0.0005844871744049888,0.00033015717358292253,0.0008634689281631141,0.23582789274615293,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_spec_init_main_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,-0.032892760237622165,0.34260716063782154,hidden-after-control,0.3881067886010737,0.4380763443053772,0.001,0.3623982194141492,0.5009020039841104,0.0023956628976660762,0.001596595890591535,0.0007990670070745413,0.000524453130133745,0.001053958510161526,0.3335473483573233,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_spec_orig_main,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,-0.0023328324965344372,0.25650803175629144,hidden-after-control,0.2545552949011903,0.2904485857943432,0.001,0.2038672036089771,0.366610016067619,0.0024403798154021884,0.002035542656664187,0.0004048371587380014,0.00015260512942588575,0.0006404872879517498,0.16589104539503083,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_spec_orig_main_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,-0.019277526072763593,0.3392828043021374,hidden-after-control,0.39938184750857747,0.4577153348613394,0.001,0.39075276195469594,0.5259054957044386,0.0023998789358478136,0.0016562069251301263,0.0007436720107176873,0.0005028660132509857,0.0009930127151484734,0.3098789691468198,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_sum_of_fro,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.9334923679298851,-0.01939899984490076,washout,0.05532023094077733,0.053306421225684894,0.259,-0.03844882358190514,0.1380648344976859,0.0024774184723022506,0.002331489335521183,0.00014592913678106775,2.45284700020307e-05,0.00029002993450184534,0.05890370900700383,0.28579310344827585,predictive-improvement-only
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_sum_of_fro_over_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.9420444242465925,0.09156938335108272,washout,0.05811466441025012,0.05211678446713786,0.276,-0.04368581035884889,0.13766991085154787,0.0024490631844156533,0.00243528121422519,1.378197019046316e-05,-8.203630062654643e-05,0.00011018031468418479,0.005627445742585665,0.29440000000000005,no-supported-increment
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_sum_of_spec,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.9105832519601857,-0.12337791764305735,weak-or-mixed,0.27512966121556137,0.3068825075300301,0.001,0.22488485195112443,0.38679407632252677,0.0025199924631012357,0.001587854974393575,0.0009321374887076607,0.0006288372467859148,0.0012130812373301405,0.3698969351521485,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_sum_of_spec_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.9010078320904444,-0.003623893304468808,washout,0.37373699733496174,0.4176218304873219,0.001,0.3422605694399071,0.4865466870766205,0.0024094260352822135,0.0013613779457199433,0.0010480480895622701,0.0007637327389097157,0.0013314973236276827,0.4349783202369661,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_sum_of_spec_over_margin,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.9177065795203196,-0.1321349233795837,weak-or-mixed,0.4628933467534418,0.5151977727910911,0.001,0.445360994492926,0.5767266403769189,0.0025612834841434,0.0016910357319111853,0.0008702477522322147,0.0006377848055104297,0.001134453294177422,0.3397701807003459,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.log_sum_of_spec_over_margin_fft,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.9107290956644545,-0.11627740374875481,weak-or-mixed,0.3896118313327803,0.4378192552770211,0.001,0.37140276210482764,0.5054161518156038,0.0024335100191973007,0.0017320430670078313,0.0007014669521894694,0.0004917805909074291,0.0009089132748563563,0.288253159697633,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.pacbayes_flatness,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.9517773414862388,0.23804482721634485,survives,0.15218014320649698,0.168249408997636,0.001,0.07614175733763677,0.25019435139140495,0.002429308586833302,0.0021743081198832,0.00025500046695010187,9.694138391299741e-05,0.00040713343070841057,0.10496833063209351,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.pacbayes_init,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.8586758176101124,0.1750285398820346,weak-or-mixed,0.4986984751523602,0.5343741374965499,0.001,0.4704977786139358,0.592944495197916,0.0025128358920021862,0.0011923410293201758,0.0013204948626820104,0.0010438710674307696,0.0016222204546254128,0.5254998413883136,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.pacbayes_mag_flatness,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.8630380918710395,-0.004310704152084963,washout,0.32909940804080917,0.37892474769899076,0.001,0.3095065747339456,0.4545058792102154,0.0024112029126726955,0.0012399249070361728,0.0011712780056365227,0.0009164617339566485,0.001419286954904463,0.48576500944013074,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.pacbayes_mag_init,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.7281727254804897,0.29878182453846086,survives,0.1916475728809762,0.2107823791295165,0.001,0.1270454627808781,0.3021068118522076,0.002480876537230799,0.0018736570102645292,0.0006072195269662697,0.00038045839490464834,0.0008438330199975879,0.24476007485808204,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.pacbayes_mag_orig,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.7271140044367517,0.29097592814562384,survives,0.14732016064667375,0.15892210768843076,0.002,0.07121933996429043,0.25090004423290385,0.0024560199566842737,0.001906880830201489,0.0005491391264827847,0.00032544843677946345,0.0007991956448303685,0.22358903273088412,0.0023703703703703703,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.pacbayes_orig,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.8945769441126243,0.20979119296972387,survives,0.25240889166029634,0.2631591326365305,0.001,0.17955090531485918,0.33389832526899504,0.002489212101549662,0.002015520454641844,0.00047369164690781815,0.0002730897877586153,0.00071041553730369,0.19029782420426158,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.param_norm,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.9305634711080748,0.12056471434241446,weak-or-mixed,0.15047679372447514,0.15623313693254773,0.001,0.06251081968592423,0.24160953535792462,0.002478014224204871,0.0021822215673523676,0.0002957926568525034,9.243616638436373e-05,0.0005048554550197285,0.11936681152321287,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.params,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.7123985052592059,0.33609756748401814,survives,0.1830877582076264,0.19527745310981243,0.001,0.10816334216082273,0.2806448098922602,0.0024768631160474,0.0017844096141719841,0.000692453501875416,0.0004529659921249359,0.0009407958858192971,0.2795687405529456,0.0012307692307692308,increment-supported
dziugaite-et-al-2020-robust-generalization-v1,hp.dataset=cifar10,B1_design,complexity.path_norm,gen.gap,"hp.dataset,hp.lr,hp.model_depth,hp.model_width,hp.train_dataset_size",polynomial_ridge,4986,500,0.36490852345085556,0.38338905125233524,survives,0.4387391205682954,0.4694557978231913,0.001,0.3950223572528177,0.5366271153607163,0.0024350904941568903,0.0016587169177503709,0.0007763735764065194,0.0005092264160869843,0.0010356936854012877,0.31882740221337275,0.0012307692307692308,increment-supported
