protocol_id,baseline,candidate_id,scenario,reliability,beta,repetition,wild_draws,status,n_groups,orthogonal_wild_p,orthogonal_score_mean,positive_supported,supported
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.3,0.0,5,999,estimated,240,0.6,0.003675455888427895,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.3,0.0,6,999,estimated,240,0.339,0.006174532927541655,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.3,0.0,7,999,estimated,240,0.158,0.008052874469808171,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.3,0.0,8,999,estimated,240,0.902,-0.0009648461093029077,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.3,0.0,9,999,estimated,240,0.635,0.0027520746915070133,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.3,0.0,10,999,estimated,240,0.283,-0.006073489368944756,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.3,0.0,11,999,estimated,240,0.34,0.005020548983799945,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.3,0.0,12,999,estimated,240,0.045,0.013399604496156209,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.3,0.0,13,999,estimated,240,0.457,0.003321765099195464,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.3,0.0,14,999,estimated,240,0.583,-0.0032840540421699527,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.3,0.0,15,999,estimated,240,0.783,-0.0016881575489563854,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.3,0.0,16,999,estimated,240,0.798,0.0013981069956417874,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.3,0.0,17,999,estimated,240,0.003,-0.01506123306221362,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.3,0.0,18,999,estimated,240,0.352,-0.005473657823645539,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.3,0.0,19,999,estimated,240,0.194,-0.00898743868509076,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,0,999,estimated,240,0.323,0.005421730715222584,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,1,999,estimated,240,0.158,0.009314729261570521,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,2,999,estimated,240,0.315,-0.005759716921686102,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,3,999,estimated,240,0.854,-0.0014651258438587228,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,4,999,estimated,240,0.414,-0.004163265634006308,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,5,999,estimated,240,0.049,-0.011495396579806987,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,6,999,estimated,240,0.014,0.013927805040215865,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,7,999,estimated,240,0.087,0.01051312400220574,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,8,999,estimated,240,0.241,0.00614539654551699,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,9,999,estimated,240,0.141,0.007875704456542643,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,10,999,estimated,240,0.304,0.006453106720494222,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,11,999,estimated,240,0.616,0.003488619698041151,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,12,999,estimated,240,0.449,0.004836685104559126,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,13,999,estimated,240,0.041,0.013924004195251215,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,14,999,estimated,240,0.5,-0.0039734768569768255,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,15,999,estimated,240,0.014,0.014054683175497596,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,16,999,estimated,240,0.295,0.006227230015569378,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,17,999,estimated,240,0.278,0.0070618502669590666,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,18,999,estimated,240,0.013,0.014838837412877972,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0,nonlinear_proxy_null,0.8,0.0,19,999,estimated,240,0.711,-0.0019008340888622642,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,0,999,estimated,240,0.024,-0.012199487312751361,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,1,999,estimated,240,0.646,0.0028473171497671586,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,2,999,estimated,240,0.001,0.020959922115805944,True,True
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,3,999,estimated,240,0.07,-0.008826751172267321,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,4,999,estimated,240,0.15,-0.008547163523666964,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,5,999,estimated,240,0.846,0.0013536913393681015,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,6,999,estimated,240,0.795,0.001231531805678182,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,7,999,estimated,240,0.407,-0.004712214073433089,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,8,999,estimated,240,0.586,0.0028945799405651423,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,9,999,estimated,240,0.348,-0.00556144527487164,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,10,999,estimated,240,0.037,-0.009640790391323673,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,11,999,estimated,240,0.72,-0.0017976026256662626,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,12,999,estimated,240,0.02,-0.014361971483610271,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,13,999,estimated,240,0.461,-0.004298827481524407,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,14,999,estimated,240,0.039,-0.012213873067143994,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,15,999,estimated,240,0.035,0.012465691446990368,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,16,999,estimated,240,0.124,-0.01016792711929259,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,17,999,estimated,240,0.705,-0.002098818379817176,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,18,999,estimated,240,0.904,0.000628085153374718,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.3,0.0,19,999,estimated,240,0.745,0.0017529742210516683,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,0,999,estimated,240,0.03,0.013244418823120503,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,1,999,estimated,240,0.34,-0.0061280268340145735,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,2,999,estimated,240,0.017,-0.01150209762019431,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,3,999,estimated,240,0.247,-0.006895132965514966,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,4,999,estimated,240,0.858,-0.0009010063305551778,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,5,999,estimated,240,0.703,0.0022450036104559256,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,6,999,estimated,240,0.671,0.0023463308099510834,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,7,999,estimated,240,0.747,-0.0019851771975962005,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,8,999,estimated,240,0.039,-0.0105975982600834,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,9,999,estimated,240,0.562,0.003040162511472239,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,10,999,estimated,240,0.012,0.014143115686208818,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,11,999,estimated,240,0.475,0.004250143858665569,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,12,999,estimated,240,0.485,0.004230747177688915,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,13,999,estimated,240,0.625,0.0026508171621624377,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,14,999,estimated,240,0.242,0.007774461369289821,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,15,999,estimated,240,0.367,-0.0052920202413775826,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,16,999,estimated,240,0.001,0.016370792641611943,True,True
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,17,999,estimated,240,0.582,0.0028531519709876106,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,18,999,estimated,240,0.57,0.0033381933365740782,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,additive_proxy_null,0.8,0.0,19,999,estimated,240,0.057,0.010572483889374255,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,0,999,estimated,240,0.201,-0.00736884320989457,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,1,999,estimated,240,0.224,-0.005636015617868037,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,2,999,estimated,240,0.813,0.0012308248470576288,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,3,999,estimated,240,0.233,0.005296971423539339,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,4,999,estimated,240,0.689,0.0024480588280768557,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,5,999,estimated,240,0.011,0.013550630653223943,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,6,999,estimated,240,0.156,0.007171890564913406,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,7,999,estimated,240,0.002,-0.015920711010965156,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,8,999,estimated,240,0.657,0.00223583048346687,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,9,999,estimated,240,0.039,0.010859975275977705,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,10,999,estimated,240,0.122,0.008862369488958695,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,11,999,estimated,240,0.36,-0.005097958061811722,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,12,999,estimated,240,0.604,-0.0023444725708077338,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,13,999,estimated,240,0.415,0.005079515036758229,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,14,999,estimated,240,0.036,-0.011496020454121783,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,15,999,estimated,240,0.029,0.011468117169815694,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,16,999,estimated,240,0.52,0.004176340317651933,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,17,999,estimated,240,0.481,0.0037992536692536324,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,18,999,estimated,240,0.314,-0.005171083258654825,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.3,0.0,19,999,estimated,240,0.355,0.00431578220553766,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,0,999,estimated,240,0.451,0.0050750165999143655,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,1,999,estimated,240,0.842,-0.0011306583409159373,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,2,999,estimated,240,0.196,-0.0077373609963124566,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,3,999,estimated,240,0.077,-0.00965647522027881,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,4,999,estimated,240,0.005,0.013314042471364588,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,5,999,estimated,240,0.829,-0.0012647975040924269,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,6,999,estimated,240,0.365,-0.004843730841121587,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,7,999,estimated,240,0.212,-0.006358395805994969,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,8,999,estimated,240,0.839,0.001039887994536291,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,9,999,estimated,240,0.034,-0.010090578378556663,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,10,999,estimated,240,0.044,-0.009350323336328055,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,11,999,estimated,240,0.042,0.009337871708586208,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,12,999,estimated,240,0.845,-0.0010097175408583343,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,13,999,estimated,240,0.16,0.00637434666717035,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,14,999,estimated,240,0.41,0.005444477180370588,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,15,999,estimated,240,0.451,-0.00424305317211004,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,16,999,estimated,240,0.739,-0.0014841229940071624,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,17,999,estimated,240,0.215,-0.00704357000074571,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,18,999,estimated,240,0.786,-0.0013020286258344,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,heteroskedastic_proxy_null,0.8,0.0,19,999,estimated,240,0.853,-0.001012019996974656,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,0,999,estimated,240,0.43,0.005287898104332683,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,1,999,estimated,240,0.109,-0.009869551277187619,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,2,999,estimated,240,0.488,-0.004353288431382568,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,3,999,estimated,240,0.025,-0.0141489557353982,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,4,999,estimated,240,0.484,-0.004446734506140151,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,5,999,estimated,240,0.616,-0.0032491143260512567,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,6,999,estimated,240,0.105,-0.009109278918562103,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,7,999,estimated,240,0.841,0.0016483848424764128,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,8,999,estimated,240,0.798,0.0016386447575206724,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,9,999,estimated,240,0.963,-0.0002978414754146244,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,10,999,estimated,240,0.006,-0.023938741347987392,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,11,999,estimated,240,0.838,0.0014706027755634731,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,12,999,estimated,240,0.576,0.0035182205887783202,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,13,999,estimated,240,0.322,-0.006435072639357146,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,14,999,estimated,240,0.001,-0.02205208156831573,False,True
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,15,999,estimated,240,0.647,-0.0028445433191350207,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,16,999,estimated,240,0.703,-0.0022139618429439976,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,17,999,estimated,240,0.006,0.01725114674594476,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,18,999,estimated,240,0.197,0.007412706145318947,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.3,0.0,19,999,estimated,240,0.234,-0.007826286407897747,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,0,999,estimated,240,0.335,0.006430046636801108,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,1,999,estimated,240,0.951,0.0005209697852980478,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,2,999,estimated,240,0.404,-0.0066733727286914755,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,3,999,estimated,240,0.415,0.004945559308312597,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,4,999,estimated,240,0.912,-0.0007958548826221725,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,5,999,estimated,240,0.681,0.0030043722142841997,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,6,999,estimated,240,0.632,-0.0033619831283457097,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,7,999,estimated,240,0.997,4.216108074816723e-05,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,8,999,estimated,240,0.356,-0.0066824977699703825,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,9,999,estimated,240,0.2,-0.008944630484938853,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,10,999,estimated,240,0.828,0.001587260587370704,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,11,999,estimated,240,0.922,0.0009523756883676395,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,12,999,estimated,240,0.1,0.011629954574492035,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,13,999,estimated,240,0.084,0.011347979660154684,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,14,999,estimated,240,0.842,0.001121774014822268,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,15,999,estimated,240,0.519,-0.0041983907053649,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,16,999,estimated,240,0.98,0.0001828080073674486,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,17,999,estimated,240,0.14,-0.009113489519153691,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,18,999,estimated,240,0.574,0.00370144525813789,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,independent_null,0.8,0.0,19,999,estimated,240,0.161,0.011476887874486285,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,interaction_increment,0.3,0.2,0,999,estimated,240,0.01,0.014248756679273581,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,interaction_increment,0.3,0.2,1,999,estimated,240,0.629,-0.0025657523661744403,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,interaction_increment,0.3,0.2,2,999,estimated,240,0.364,0.004416710587540664,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,interaction_increment,0.3,0.2,3,999,estimated,240,0.344,0.005755028851583366,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,interaction_increment,0.3,0.2,4,999,estimated,240,0.648,-0.0023548396186205385,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,interaction_increment,0.3,0.2,5,999,estimated,240,0.002,0.01849572719440935,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,interaction_increment,0.3,0.2,6,999,estimated,240,0.049,0.012267145762175522,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,interaction_increment,0.3,0.2,7,999,estimated,240,0.715,0.0024518730043602355,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,interaction_increment,0.3,0.2,8,999,estimated,240,0.452,0.0046016440825351,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,interaction_increment,0.3,0.2,9,999,estimated,240,0.183,0.007583086105032448,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,interaction_increment,0.3,0.2,10,999,estimated,240,0.143,0.00853587470311395,False,False
mbe3-pgdl-nuisance-development-v1,B3_training_state,interactions_d4_r0001,interaction_increment,0.3,0.2,11,999,estimated,240,0.001,0.037045443299806795,True,True
