protocol_id,baseline,scenario,reliability,beta,repetition,wild_draws,status,n_groups,orthogonal_wild_p,orthogonal_score_mean,partial_rank_slope,supported,positive_supported
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,82,4999,estimated,240,0.3426,0.004255832518917089,0.05980271593069346,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,83,4999,estimated,240,0.0914,0.006750119759091388,0.10000054072489344,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,84,4999,estimated,240,0.0274,0.009776599531316802,0.14113644002958312,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,85,4999,estimated,240,0.0006,0.013671331368172859,0.20530638521219516,True,True
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,86,4999,estimated,240,0.0012,0.012438707920667239,0.19902824888164095,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,87,4999,estimated,240,0.009,0.011407514351310957,0.17134763359891342,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,88,4999,estimated,240,0.0064,0.01145100829603824,0.16848629655964695,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,89,4999,estimated,240,0.0358,0.00881181012191578,0.1188243473783904,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,90,4999,estimated,240,0.4268,0.003519564849970037,0.04714582824138793,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,91,4999,estimated,240,0.0332,0.009367445363524213,0.13043635038431914,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,92,4999,estimated,240,0.1164,0.005820769784996536,0.0860911182524161,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,93,4999,estimated,240,0.0038,0.0120694025967042,0.17790569434402892,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,94,4999,estimated,240,0.0288,0.00931773084188173,0.139766092687589,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,95,4999,estimated,240,0.0014,0.013739081130666115,0.190214660381133,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,96,4999,estimated,240,0.0298,0.008921990246366326,0.12875994189054535,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,97,4999,estimated,240,0.2846,0.005202115595371978,0.08103382271946438,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,98,4999,estimated,240,0.4002,0.0036644677182507833,0.050650940232332756,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,99,4999,estimated,240,0.4452,0.003210490322496463,0.049066608861953374,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,0,4999,estimated,240,0.0016,0.013063764989747944,0.18025567940306322,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,1,4999,estimated,240,0.5748,0.0026909159306459348,0.03751890563783611,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,2,4999,estimated,240,0.0938,0.007193803444305011,0.09806440494629123,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,3,4999,estimated,240,0.016,0.010779855720131829,0.16075332878638818,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,4,4999,estimated,240,0.0478,0.008191925152029945,0.1224730439232542,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,5,4999,estimated,240,0.814,-0.0009651292118054311,-0.01403978077414784,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,6,4999,estimated,240,0.6866,0.001872387143518598,0.025975518965802358,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,7,4999,estimated,240,0.4598,0.003311829032043209,0.05065129973708199,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,8,4999,estimated,240,0.2436,0.005449568666420041,0.07442136496688824,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,9,4999,estimated,240,0.113,0.006753723923276342,0.10227184063069046,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,10,4999,estimated,240,0.0118,0.009078572690293683,0.15774055788479796,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,11,4999,estimated,240,0.19,0.005908415431003014,0.08352613537635635,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,12,4999,estimated,240,0.0588,0.008474889378351792,0.13446358796698163,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,13,4999,estimated,240,0.0736,0.0077820096221431715,0.11586555724636904,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,14,4999,estimated,240,0.3148,0.00413026914169769,0.059977179130997524,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,15,4999,estimated,240,0.039,0.008410813172382818,0.12983305389366923,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,16,4999,estimated,240,0.0222,0.009952535525555048,0.1444318354959735,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,17,4999,estimated,240,0.1836,0.005244700309350556,0.07329041513099908,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,18,4999,estimated,240,0.1404,0.006299289429043346,0.09387385757220668,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,19,4999,estimated,240,0.898,0.0005395718872742016,0.008947763356787578,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,20,4999,estimated,240,0.0928,0.007413059121684536,0.10467717571162352,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,21,4999,estimated,240,0.3374,0.0038070976225978437,0.059581952325734565,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,22,4999,estimated,240,0.0136,0.010808201170339054,0.16730468263063603,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,23,4999,estimated,240,0.2218,0.004677719908338194,0.0649877714761124,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,24,4999,estimated,240,0.0332,0.008889268146035053,0.13947653108118974,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,25,4999,estimated,240,0.0052,0.01239086555162467,0.17663928597302744,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,26,4999,estimated,240,0.1512,0.006202959382045633,0.08799257743083914,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,27,4999,estimated,240,0.7282,0.0013882834819148582,0.020175241508496457,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,28,4999,estimated,240,0.189,0.006191369130848509,0.08878027635220488,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,29,4999,estimated,240,0.0534,0.008239622199452538,0.11914546466108686,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,30,4999,estimated,240,0.0058,0.011853644086817373,0.1696111484180911,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,31,4999,estimated,240,0.0068,0.01092861834480912,0.17629255920924983,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,32,4999,estimated,240,0.0552,0.008648925077848079,0.1158304846744892,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,33,4999,estimated,240,0.182,0.005506223129991788,0.07673636416857177,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,34,4999,estimated,240,0.5076,0.002808753518914127,0.038773868003928035,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,35,4999,estimated,240,0.0054,0.0116511414940066,0.17581786877439443,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,36,4999,estimated,240,0.0828,0.006745615556990303,0.10677119140376667,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,37,4999,estimated,240,0.7766,0.0011557304700926807,0.016991039001111475,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,38,4999,estimated,240,0.0054,0.011947279588290366,0.19685704281853975,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,39,4999,estimated,240,0.0352,0.008683246302428494,0.1327463198048965,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,40,4999,estimated,240,0.0468,0.008560419355152173,0.1284657842275108,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,41,4999,estimated,240,0.0808,0.0074607257134198255,0.11101307449126549,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,42,4999,estimated,240,0.1516,0.00580204333222715,0.08507050318242922,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,43,4999,estimated,240,0.1788,0.00595549377633477,0.08528229013898049,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,44,4999,estimated,240,0.0044,0.01254324765682385,0.18875431212120325,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,45,4999,estimated,240,0.2154,0.004882588801250912,0.07425813900151497,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,46,4999,estimated,240,0.3572,0.0038328787981155217,0.05321453221916866,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,47,4999,estimated,240,0.005,0.011683257047977864,0.168706426962342,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,48,4999,estimated,240,0.026,0.008883887506180074,0.1256759835564195,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,49,4999,estimated,240,0.2518,0.004649050797807172,0.07025520095668143,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,50,4999,estimated,240,0.0146,0.009654162211796947,0.14463365137269435,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,51,4999,estimated,240,0.0486,0.00837205354985348,0.1167953104318696,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,52,4999,estimated,240,0.0006,0.014739576090917377,0.2279176202455235,True,True
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,53,4999,estimated,240,0.0018,0.01341427727492986,0.19248674528896406,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,54,4999,estimated,240,0.4568,0.0034353354628303507,0.0509246552859384,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,55,4999,estimated,240,0.0002,0.021436450234085816,0.28403386137575365,True,True
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,56,4999,estimated,240,0.0114,0.011397584056900868,0.15846387164991996,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,57,4999,estimated,240,0.1222,0.006303733923021572,0.09879671398627154,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,58,4999,estimated,240,0.1244,0.006866200832551659,0.10196622079012241,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,59,4999,estimated,240,0.2788,0.004565296658325961,0.062099509587856906,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,60,4999,estimated,240,0.494,0.003111612946509017,0.04397694178696386,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,61,4999,estimated,240,0.0952,0.007126220214018005,0.10110601315126239,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,62,4999,estimated,240,0.0962,0.00792941489969841,0.11390918260149804,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,63,4999,estimated,240,0.0084,0.011022740259729224,0.16316480884370244,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,64,4999,estimated,240,0.0028,0.013247163991955361,0.198125116521194,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,65,4999,estimated,240,0.109,0.006611727975983283,0.09722731669712295,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,66,4999,estimated,240,0.0846,0.006836746159204269,0.1003673246303927,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.8,0.0,67,4999,estimated,240,0.0078,0.012785259523334359,0.1737393496038876,False,False
