protocol_id,design_scope,panels,n_groups,baseline,scenario,icc,beta,repetition,wild_draws,status,orthogonal_wild_p,orthogonal_score_mean,partial_rank_slope,supported,positive_supported
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,independent_null,0.8,0.0,39,999,estimated,0.372,0.0033755489858240152,0.04293150497761977,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,independent_null,0.8,0.0,40,999,estimated,0.806,0.0008429866066239029,0.00959911147334703,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,independent_null,0.8,0.0,41,999,estimated,0.923,0.00031706948627975074,0.003925448823751072,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,independent_null,0.8,0.0,42,999,estimated,0.526,-0.002218812877120996,-0.028004343646880602,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,independent_null,0.8,0.0,43,999,estimated,0.346,-0.003279991846031536,-0.04399128895304232,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,independent_null,0.8,0.0,44,999,estimated,0.072,-0.006350636470900399,-0.08169122227737065,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,independent_null,0.8,0.0,45,999,estimated,0.966,-0.00018447918101606887,-0.002360602708369927,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,independent_null,0.8,0.0,46,999,estimated,0.92,-0.0002868351179077082,-0.0035699623737852643,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,independent_null,0.8,0.0,47,999,estimated,0.32,-0.0033523860681624225,-0.04613124258056534,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,independent_null,0.8,0.0,48,999,estimated,0.128,-0.005453476442426678,-0.07012802973504031,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,independent_null,0.8,0.0,49,999,estimated,0.315,-0.003427206249083077,-0.04465568056977521,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,0,999,estimated,0.242,0.003109771162059001,0.08122522295825826,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,1,999,estimated,0.439,0.0020920303289329156,0.04500287918051855,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,2,999,estimated,0.031,0.006256732605960422,0.1325877262845978,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,3,999,estimated,0.005,0.008595324750672586,0.19947318596164548,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,4,999,estimated,0.031,0.005841625001716325,0.14241472817937711,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,5,999,estimated,0.001,0.008919375708232454,0.18673792553997817,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,6,999,estimated,0.002,0.00942880594669581,0.23221348570738393,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,7,999,estimated,0.002,0.007568382345239454,0.16505985873183593,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,8,999,estimated,0.001,0.01193525342745357,0.22700419765480315,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,9,999,estimated,0.519,0.0016217045942396539,0.038179672151847484,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,10,999,estimated,0.009,0.00744609239144626,0.18303229233343463,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,11,999,estimated,0.025,0.0066084480014988525,0.13870333755684366,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,12,999,estimated,0.004,0.007732361761753269,0.19307525855875537,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,13,999,estimated,0.007,0.008006970123547667,0.19157917728161705,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,14,999,estimated,0.004,0.008156959943231281,0.21855066434984702,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,15,999,estimated,0.003,0.007223661780909846,0.17461395522261872,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,16,999,estimated,0.056,0.004384434060763216,0.1101729265184774,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,17,999,estimated,0.013,0.005121169858720131,0.13882827300359024,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,18,999,estimated,0.145,0.004260746154225642,0.10902748297734809,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,19,999,estimated,0.001,0.009493300131564075,0.24470890511354249,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,20,999,estimated,0.001,0.010839181684842866,0.2574022305146502,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,21,999,estimated,0.002,0.00803805307820541,0.20210640040171712,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,22,999,estimated,0.002,0.008110508158428013,0.19307669179994058,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,23,999,estimated,0.003,0.007973952529336102,0.18755339106855162,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,24,999,estimated,0.008,0.007522461652411508,0.17249945563145805,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,25,999,estimated,0.017,0.007704138686964326,0.19235697647201655,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,26,999,estimated,0.049,0.0047652176425086274,0.1098141279031772,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,27,999,estimated,0.001,0.009103755862417495,0.19233531552055672,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,28,999,estimated,0.001,0.009878705217243955,0.20327015735336149,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,29,999,estimated,0.325,0.0027765033846062306,0.06334219154269977,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,30,999,estimated,0.01,0.007974228578753273,0.17455581626630573,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,31,999,estimated,0.015,0.006362798816929853,0.1515690075483852,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,32,999,estimated,0.471,0.0020817199537517214,0.04266235534231834,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,33,999,estimated,0.003,0.009491526985210332,0.22250786657618277,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,34,999,estimated,0.018,0.005192352170225643,0.12691493082011776,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,35,999,estimated,0.086,0.004470212967351784,0.0998881943563919,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,36,999,estimated,0.016,0.005936738587572047,0.13603703437760306,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,37,999,estimated,0.074,0.004505089796929477,0.10990577932330453,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,38,999,estimated,0.023,0.005688528394975111,0.13838396117849214,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,39,999,estimated,0.03,0.005957457522635094,0.15078892912325764,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,40,999,estimated,0.095,0.0037555185179493217,0.0980941814526767,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,41,999,estimated,0.011,0.006549139789848917,0.1523009388075905,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,42,999,estimated,0.003,0.007713250934200999,0.19766294928232478,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,43,999,estimated,0.031,0.00557074053047589,0.12281541357172604,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,44,999,estimated,0.042,0.005144381677666608,0.11713721345911307,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,45,999,estimated,0.001,0.0075814838032427735,0.18236867001548399,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,46,999,estimated,0.028,0.005427890946533992,0.1394462387635059,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,47,999,estimated,0.016,0.007000583788358689,0.15011338392302592,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,48,999,estimated,0.009,0.0073392303186901485,0.15290134112342818,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.2,49,999,estimated,0.016,0.0066295586766887534,0.15382918860681544,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,0,999,estimated,0.001,0.012761612897422591,0.2940859183552139,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,1,999,estimated,0.002,0.00960442953536718,0.19535714373607607,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,2,999,estimated,0.001,0.008148881327773925,0.20950434488870726,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,3,999,estimated,0.006,0.007962998535710255,0.18001705786726888,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,4,999,estimated,0.001,0.012337770295362246,0.318587234026582,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,5,999,estimated,0.001,0.010101866736510173,0.25091577919554725,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,6,999,estimated,0.001,0.012447581366612412,0.32302860126583327,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,7,999,estimated,0.001,0.01507980628381222,0.29170496602343665,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,8,999,estimated,0.001,0.011497601421703987,0.30667032377942766,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,9,999,estimated,0.003,0.007653962915483504,0.17806741813505964,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,10,999,estimated,0.005,0.007575566066236219,0.18076126115524704,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,11,999,estimated,0.001,0.014127574521168279,0.30673666121040716,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,12,999,estimated,0.001,0.013917998423805119,0.3037785108923232,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,13,999,estimated,0.001,0.013880891293614528,0.29884845311502267,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,14,999,estimated,0.002,0.009631136891968364,0.2600196057814657,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,15,999,estimated,0.001,0.013160881615511237,0.30714064607205877,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,16,999,estimated,0.003,0.007650706551088846,0.1753821818498987,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,17,999,estimated,0.001,0.01142598957947697,0.2417419521454603,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,18,999,estimated,0.003,0.009548467814389242,0.18630315463455113,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,19,999,estimated,0.036,0.006366748512499428,0.14457913618109533,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,20,999,estimated,0.002,0.008668300475394852,0.20587668921312435,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,21,999,estimated,0.013,0.006154239754327427,0.1684117023722887,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,22,999,estimated,0.001,0.008692645766599137,0.20492799378126814,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,23,999,estimated,0.008,0.008207330330586614,0.17499264705649084,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,24,999,estimated,0.001,0.011359698030296241,0.2641406303598616,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,25,999,estimated,0.001,0.00897695090965875,0.2408017123734302,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,26,999,estimated,0.002,0.009441732659318917,0.21363257878054603,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,27,999,estimated,0.001,0.015244849057199264,0.31417540306298175,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,28,999,estimated,0.001,0.015694056896166927,0.3613051195501,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,29,999,estimated,0.002,0.00888065031206272,0.1987327754722417,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,30,999,estimated,0.001,0.01298059107720373,0.26440862477532995,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,31,999,estimated,0.003,0.009221379207903871,0.2508586988537957,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,32,999,estimated,0.007,0.007223231954066829,0.1749877954587719,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,33,999,estimated,0.001,0.011230912939456085,0.26740529899962634,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,34,999,estimated,0.001,0.010117808849237296,0.2382202427902575,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,35,999,estimated,0.001,0.011280295281143866,0.2539715568242971,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,36,999,estimated,0.001,0.009494818756893416,0.258443263034223,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,37,999,estimated,0.001,0.01270533366064755,0.29844091521026606,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,38,999,estimated,0.001,0.011955765677516625,0.28028685990759683,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,39,999,estimated,0.002,0.008821569127351643,0.20571803838591954,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,40,999,estimated,0.001,0.010011382787337512,0.25608532840174963,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,41,999,estimated,0.001,0.012141798083225117,0.2581324847789436,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,42,999,estimated,0.001,0.010370154801815986,0.2884601712210732,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,43,999,estimated,0.001,0.010521775421593771,0.234480117011747,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,44,999,estimated,0.001,0.009087289481352344,0.2581029920116267,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,45,999,estimated,0.001,0.007354549304186005,0.2118307598739525,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,46,999,estimated,0.001,0.011607016820175509,0.26154045024630607,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,47,999,estimated,0.001,0.013476124769780102,0.27562489790497907,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,48,999,estimated,0.001,0.009578749500828897,0.21941546930709183,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.35,49,999,estimated,0.001,0.011275507651112909,0.2615511439283942,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,0,999,estimated,0.001,0.014486942582960282,0.36326734854433734,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,1,999,estimated,0.001,0.014784972944864175,0.3374210848775358,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,2,999,estimated,0.001,0.013481935068207848,0.32902507208713205,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,3,999,estimated,0.001,0.01614490813447036,0.38720738335466764,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,4,999,estimated,0.001,0.018454332974151767,0.4568302011631403,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,5,999,estimated,0.001,0.013482708301646803,0.3670925444104806,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,6,999,estimated,0.001,0.020268852874454263,0.4183954926207976,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,7,999,estimated,0.001,0.01751708145201771,0.3651148752329386,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,8,999,estimated,0.001,0.01619175894483814,0.42238199283548217,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,9,999,estimated,0.001,0.009275191726440563,0.2256218823015672,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,10,999,estimated,0.001,0.01344943685507583,0.3093500225225537,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,11,999,estimated,0.001,0.012714131309832526,0.3201267766649158,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,12,999,estimated,0.001,0.011464462247014284,0.2532439452959844,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,13,999,estimated,0.001,0.01431828070755206,0.3917423272524613,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,14,999,estimated,0.001,0.016897221528322886,0.4239149884087228,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,15,999,estimated,0.001,0.00965836166584101,0.26092713311478327,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,16,999,estimated,0.001,0.0109812721643514,0.27606114939238907,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,17,999,estimated,0.001,0.013724354543522421,0.3329313737364863,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,18,999,estimated,0.001,0.018864617330079474,0.37737039794640087,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,19,999,estimated,0.001,0.016469131793002217,0.37525316466765113,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,20,999,estimated,0.001,0.019040280164251917,0.4469888996956332,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,21,999,estimated,0.001,0.013187996629396783,0.2903171605453938,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,22,999,estimated,0.001,0.016603865358534014,0.4582768741761465,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,23,999,estimated,0.001,0.015991417734486594,0.3829976385215728,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,24,999,estimated,0.001,0.019974538761221447,0.42667986868438884,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,25,999,estimated,0.001,0.014769190950858454,0.3211587386187132,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,26,999,estimated,0.001,0.016299488935542724,0.39978317619502207,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,27,999,estimated,0.001,0.013607344432721288,0.3589572283674005,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,28,999,estimated,0.001,0.013849638568118975,0.32880534026993147,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,29,999,estimated,0.001,0.018056654437108053,0.42514756549639826,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,30,999,estimated,0.001,0.010968388321113085,0.2429158215356502,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,31,999,estimated,0.001,0.01212499273078689,0.31537205351061814,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,32,999,estimated,0.001,0.009838034862243886,0.2691340018672379,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,33,999,estimated,0.001,0.012191248563028561,0.2705632147449806,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,34,999,estimated,0.001,0.01199582399361067,0.28300230472514826,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,35,999,estimated,0.001,0.01806167223681606,0.3763916205562517,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,36,999,estimated,0.001,0.015414857920075532,0.3756976897932732,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,37,999,estimated,0.001,0.017391497693914553,0.4221075926260419,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,38,999,estimated,0.001,0.01791307260870274,0.37375877484107045,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,39,999,estimated,0.001,0.015340747684604514,0.3841762788250593,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,40,999,estimated,0.001,0.01538901193429293,0.36125167814511455,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,41,999,estimated,0.001,0.012683830047338729,0.275217922851295,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,42,999,estimated,0.001,0.013835415440271908,0.292956405613284,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,43,999,estimated,0.001,0.010064963405345234,0.2492435811985761,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,44,999,estimated,0.001,0.0183729689963586,0.41991795046546293,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,45,999,estimated,0.001,0.014156428418034306,0.32210703274766483,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,46,999,estimated,0.001,0.020526670901971886,0.45683369832160237,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,47,999,estimated,0.001,0.011095877924259158,0.2918641717941662,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,48,999,estimated,0.001,0.010047595521072346,0.2655085470489676,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.3,0.5,49,999,estimated,0.001,0.013669204602384641,0.2980089420392118,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.8,0.2,0,999,estimated,0.169,0.0036281181323947406,0.06506288676008898,False,False
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.8,0.2,1,999,estimated,0.002,0.014889982811384142,0.2347634821690664,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.8,0.2,2,999,estimated,0.001,0.019139213689084007,0.32399976690220395,True,True
mbe3-orthogonal-sample-size-frontier-v1,text,8,192,B3_validation,interaction_increment,0.8,0.2,3,999,estimated,0.002,0.008822903908326985,0.16247344914646902,True,True
